transaction_id,customer_id,amount,category,timestamp
1075,987,345.89,Electronics,2023-01-16 12:24:35
1076,3214,234.12,Clothing,2023-01-16 13:35:46
1077,4567,678.45,Food,2023-01-16 14:46:57
1078,1890,456.78,Books,2023-01-16 15:58:08
1079,2783,123.90,Sports,2023-01-16 16:09:19
1080,4123,890.23,Electronics,2023-01-17 08:20:30
1081,1654,567.56,Clothing,2023-01-17 09:31:41
1082,3892,345.89,Food,2023-01-17 10:42:52
1083,2145,234.12,Books,2023-01-17 11:54:03
1084,4876,789.45,Sports,2023-01-17 12:05:14
1085,1267,456.78,Electronics,2023-01-18 13:16:25
1086,3456,234.90,Clothing,2023-01-18 14:27:36
1087,2789,678.23,Food,2023-01-18 15:38:47
1088,4123,123.56,Books,2023-01-18 16:49:58
1089,1897,567.89,Sports,2023-01-18 17:01:09
1090,3214,345.12,Electronics,2023-01-19 07:12:20
1091,4567,234.45,Clothing,2023-01-19 08:23:31
1092,2341,890.78,Food,2023-01-19 09:34:42
1093,1523,456.90,Books,2023-01-19 10:45:53
1094,3891,123.23,Sports,2023-01-19 11:57:04
1095,4782,789.56,Electronics,2023-01-20 12:08:15
1096,2456,567.89,Clothing,2023-01-20 13:19:26
1097,987,345.12,Food,2023-01-20 14:30:37
1098,3214,234.45,Books,2023-01-20 15:41:48
1099,4567,678.78,Sports,2023-01-20 16:52:59
1100,1890,456.90,Electronics,2023-01-21 08:04:10
1101,2783,234.23,Clothing,2023-01-21 09:15:21
1102,4123,567.56,Food,2023-01-21 10:26:32
1103,1654,890.89,Books,2023-01-21 11:37:43
1104,3892,345.12,Sports,2023-01-21 12:48:54
1105,2145,234.45,Electronics,2023-01-22 13:00:05
1106,4876,789.78,Clothing,2023-01-22 14:11:16
1107,1267,456.90,Food,2023-01-22 15:22:27
1108,3456,123.23,Books,2023-01-22 16:33:38
1109,2789,678.56,Sports,2023-01-22 17:44:49
1110,4123,567.89,Electronics,2023-01-23 07:55:00
1111,1897,345.12,Clothing,2023-01-23 08:06:11
1112,3214,234.45,Food,2023-01-23 09:17:22
1113,4567,890.78,Books,2023-01-23 10:28:33
1114,2341,456.90,Sports,2023-01-23 11:39:44
1115,1523,234.23,Electronics,2023-01-24 12:50:55
1116,3891,789.56,Clothing,2023-01-24 13:02:06
1117,4782,567.89,Food,2023-01-24 14:13:17
1118,2456,345.12,Books,2023-01-24 15:24:28
1119,987,678.45,Sports,2023-01-24 16:35:39
1120,3214,456.78,Electronics,2023-01-25 08:46:50
1121,4567,234.90,Clothing,2023-01-25 09:58:01
1122,1890,890.23,Food,2023-01-25 10:09:12
1123,2783,567.56,Books,2023-01-25 11:20:23
1124,4123,345.89,Sports,2023-01-25 12:31:34
1125,1654,234.12,Electronics,2023-01-26 13:42:45
1126,3892,789.45,Clothing,2023-01-26 14:53:56
1127,2145,456.78,Food,2023-01-26 15:05:07
1128,4876,123.90,Books,2023-01-26 16:16:18
1129,1267,678.23,Sports,2023-01-26 17:27:29
1130,3456,567.56,Electronics,2023-01-27 07:38:40
1131,2789,345.89,Clothing,2023-01-27 08:49:51
1132,4123,234.12,Food,2023-01-27 09:01:02
1133,1897,890.45,Books,2023-01-27 10:12:13
1134,3214,456.78,Sports,2023-01-27 11:23:24
1135,4567,234.90,Electronics,2023-01-28 12:34:35
1136,2341,789.23,Clothing,2023-01-28 13:45:46
1137,1523,567.56,Food,2023-01-28 14:56:57
1138,3891,345.89,Books,2023-01-28 15:08:08
1139,4782,678.12,Sports,2023-01-28 16:19:19
1140,2456,456.45,Electronics,2023-01-29 08:30:30
1141,987,234.78,Clothing,2023-01-29 09:41:41
1142,3214,890.90,Food,2023-01-29 10:52:52
1143,4567,567.23,Books,2023-01-29 11:04:03
1144,1890,345.56,Sports,2023-01-29 12:15:14
1145,2783,234.89,Electronics,2023-01-30 13:26:25
1146,4123,789.12,Clothing,2023-01-30 14:37:36
1147,1654,456.45,Food,2023-01-30 15:48:47
1148,3892,123.78,Books,2023-01-30 16:59:58
1149,2145,678.90,Sports,2023-01-30 17:11:09
1150,4876,567.23,Electronics,2023-01-31 07:22:20
1151,1267,345.56,Clothing,2023-01-31 08:33:31
1152,3456,234.89,Food,2023-01-31 09:44:42
1153,2789,890.12,Books,2023-01-31 10:55:53
1154,4123,456.45,Sports,2023-01-31 11:07:04
1155,1897,234.78,Electronics,2023-02-01 12:18:15
1156,3214,789.90,Clothing,2023-02-01 13:29:26
1157,4567,567.23,Food,2023-02-01 14:40:37
1158,2341,345.56,Books,2023-02-01 15:51:48
1159,1523,678.89,Sports,2023-02-01 16:02:59
1160,3891,456.12,Electronics,2023-02-02 08:14:10
1161,4782,234.45,Clothing,2023-02-02 09:25:21
1162,2456,890.78,Food,2023-02-02 10:36:32
1163,987,567.90,Books,2023-02-02 11:47:43
1164,3214,345.23,Sports,2023-02-02 12:58:54
1165,4567,234.56,Electronics,2023-02-03 13:10:05
1166,1890,789.89,Clothing,2023-02-03 14:21:16
1167,2783,456.12,Food,2023-02-03 15:32:27
1168,4123,123.45,Books,2023-02-03 16:43:38
1169,1654,678.78,Sports,2023-02-03 17:54:49
1170,3892,567.90,Electronics,2023-02-04 07:05:00
1171,2145,345.23,Clothing,2023-02-04 08:16:11
1172,4876,234.56,Food,2023-02-04 09:27:22
1173,1267,890.89,Books,2023-02-04 10:38:33
1174,3456,456.12,Sports,2023-02-04 11:49:44
1175,2789,234.45,Electronics,2023-02-05 12:00:55
1176,4123,789.78,Clothing,2023-02-05 13:12:06
1177,1897,567.90,Food,2023-02-05 14:23:17
1178,3214,345.23,Books,2023-02-05 15:34:28
1179,4567,678.56,Sports,2023-02-05 16:45:39
1180,2341,456.89,Electronics,2023-02-06 08:56:50
1181,1523,234.12,Clothing,2023-02-06 09:08:01
1182,3891,890.45,Food,2023-02-06 10:19:12
1183,4782,567.78,Books,2023-02-06 11:30:23
1184,2456,345.90,Sports,2023-02-06 12:41:34
1185,987,234.23,Electronics,2023-02-07 13:52:45
1186,3214,789.56,Clothing,2023-02-07 14:03:56
1187,4567,456.89,Food,2023-02-07 15:15:07
1188,1890,123.12,Books,2023-02-07 16:26:18
1189,2783,678.45,Sports,2023-02-07 17:37:29
1190,4123,567.78,Electronics,2023-02-08 07:48:40
1191,1654,345.90,Clothing,2023-02-08 08:59:51
1192,3892,234.23,Food,2023-02-08 09:11:02
1193,2145,890.56,Books,2023-02-08 10:22:13
1194,4876,456.89,Sports,2023-02-08 11:33:24
1195,1267,234.12,Electronics,2023-02-09 12:44:35
1196,3456,789.45,Clothing,2023-02-09 13:55:46
1197,2789,567.78,Food,2023-02-09 14:06:57
1198,4123,345.90,Books,2023-02-09 15:18:08
1199,1897,678.23,Sports,2023-02-09 16:29:19
1200,3214,456.56,Electronics,2023-02-10 08:40:30
1201,4567,234.89,Clothing,2023-02-10 09:51:41
1202,2341,890.12,Food,2023-02-10 10:02:52
1203,1523,567.45,Books,2023-02-10 11:14:03
1204,3891,345.78,Sports,2023-02-10 12:25:14
1205,4782,234.90,Electronics,2023-02-11 13:36:25
1206,2456,789.23,Clothing,2023-02-11 14:47:36
1207,987,456.56,Food,2023-02-11 15:58:47
1208,3214,123.89,Books,2023-02-11 16:09:58
1209,4567,678.12,Sports,2023-02-11 17:21:09
1210,1890,567.45,Electronics,2023-02-12 07:32:20
1211,2783,345.78,Clothing,2023-02-12 08:43:31
1212,4123,234.90,Food,2023-02-12 09:54:42
1213,1654,890.23,Books,2023-02-12 10:05:53
1214,3892,456.56,Sports,2023-02-12 11:17:04
1215,2145,234.89,Electronics,2023-02-13 12:28:15
1216,4876,789.12,Clothing,2023-02-13 13:39:26
1217,1267,567.45,Food,2023-02-13 14:50:37
1218,3456,345.78,Books,2023-02-13 15:01:48
1219,2789,678.90,Sports,2023-02-13 16:12:59
1220,4123,456.23,Electronics,2023-02-14 08:24:10
1221,1897,234.56,Clothing,2023-02-14 09:35:21
1222,3214,890.89,Food,2023-02-14 10:46:32
1223,4567,567.12,Books,2023-02-14 11:57:43
1224,2341,345.45,Sports,2023-02-14 12:08:54
1225,1523,234.78,Electronics,2023-02-15 13:20:05
1226,3891,789.90,Clothing,2023-02-15 14:31:16
1227,4782,456.23,Food,2023-02-15 15:42:27
1228,2456,123.56,Books,2023-02-15 16:53:38
1229,987,678.89,Sports,2023-02-15 17:04:49
1230,3214,567.12,Electronics,2023-02-16 07:15:00
1231,4567,345.45,Clothing,2023-02-16 08:26:11
1232,1890,234.78,Food,2023-02-16 09:37:22
1233,2783,890.90,Books,2023-02-16 10:48:33
1234,4123,456.23,Sports,2023-02-16 11:59:44
1235,1654,234.56,Electronics,2023-02-17 12:10:55
1236,3892,789.89,Clothing,2023-02-17 13:22:06
1237,2145,567.12,Food,2023-02-17 14:33:17
1238,4876,345.45,Books,2023-02-17 15:44:28
1239,1267,678.78,Sports,2023-02-17 16:55:39
1240,3456,456.90,Electronics,2023-02-18 08:06:50
1241,2789,234.23,Clothing,2023-02-18 09:18:01
1242,4123,890.56,Food,2023-02-18 10:29:12
1243,1897,567.89,Books,2023-02-18 11:40:23
1244,3214,345.12,Sports,2023-02-18 12:51:34
1245,4567,234.45,Electronics,2023-02-19 13:02:45
1246,2341,789.78,Clothing,2023-02-19 14:13:56
1247,1523,456.90,Food,2023-02-19 15:25:07
1248,3891,123.23,Books,2023-02-19 16:36:18
1249,4782,678.56,Sports,2023-02-19 17:47:29
1250,2456,567.89,Electronics,2023-02-20 07:58:40
1251,987,345.12,Clothing,2023-02-20 08:09:51
1252,3214,234.45,Food,2023-02-20 09:21:02
1253,4567,890.78,Books,2023-02-20 10:32:13
1254,1890,456.90,Sports,2023-02-20 11:43:24
1255,2783,234.23,Electronics,2023-02-21 12:54:35
1256,4123,789.56,Clothing,2023-02-21 13:05:46
1257,1654,567.89,Food,2023-02-21 14:16:57
1258,3892,345.12,Books,2023-02-21 15:28:08
1259,2145,678.45,Sports,2023-02-21 16:39:19
1260,4876,456.78,Electronics,2023-02-22 08:50:30
1261,1267,234.90,Clothing,2023-02-22 09:01:41
1262,3456,890.23,Food,2023-02-22 10:12:52
1263,2789,567.56,Books,2023-02-22 11:24:03
1264,4123,345.89,Sports,2023-02-22 12:35:14
1265,1897,234.12,Electronics,2023-02-23 13:46:25
1266,3214,789.45,Clothing,2023-02-23 14:57:36
1267,4567,456.78,Food,2023-02-23 15:08:47
1268,2341,123.90,Books,2023-02-23 16:19:58
1269,1523,678.23,Sports,2023-02-23 17:31:09
1270,3891,567.56,Electronics,2023-02-24 07:42:20
1271,4782,345.89,Clothing,2023-02-24 08:53:31
1272,2456,234.12,Food,2023-02-24 09:04:42
1273,987,890.45,Books,2023-02-24 10:15:53
1274,3214,456.78,Sports,2023-02-24 11:27:04
1275,4567,234.90,Electronics,2023-02-25 12:38:15
1276,1890,789.23,Clothing,2023-02-25 13:49:26
1277,2783,567.56,Food,2023-02-25 14:00:37
1278,4123,345.89,Books,2023-02-25 15:11:48
1279,1654,678.12,Sports,2023-02-25 16:22:59
1280,3892,456.45,Electronics,2023-02-26 08:34:10
1281,2145,234.78,Clothing,2023-02-26 09:45:21
1282,4876,890.90,Food,2023-02-26 10:56:32
1283,1267,567.23,Books,2023-02-26 11:07:43
1284,3456,345.56,Sports,2023-02-26 12:18:54
1285,2789,234.89,Electronics,2023-02-27 13:30:05
1286,4123,789.12,Clothing,2023-02-27 14:41:16
1287,1897,456.45,Food,2023-02-27 15:52:27
1288,3214,123.78,Books,2023-02-27 16:03:38
1289,4567,678.90,Sports,2023-02-27 17:14:49
1290,2341,567.23,Electronics,2023-02-28 07:25:00
1291,1523,345.56,Clothing,2023-02-28 08:36:11
1292,3891,234.89,Food,2023-02-28 09:47:22
1293,4782,890.12,Books,2023-02-28 10:58:33
1294,2456,456.45,Sports,2023-02-28 11:09:44
1295,987,234.78,Electronics,2023-03-01 12:20:55
1296,3214,789.90,Clothing,2023-03-01 13:32:06
1297,4567,567.23,Food,2023-03-01 14:43:17
1298,1890,345.56,Books,2023-03-01 15:54:28
1299,2783,678.89,Sports,2023-03-01 16:05:39
1300,4123,456.12,Electronics,2023-03-02 08:16:50
1301,1654,234.45,Clothing,2023-03-02 09:28:01
1302,3892,890.78,Food,2023-03-02 10:39:12
1303,2145,567.90,Books,2023-03-02 11:50:23
1304,4876,345.23,Sports,2023-03-02 12:01:34
1305,1267,234.56,Electronics,2023-03-03 13:12:45
1306,3456,789.89,Clothing,2023-03-03 14:23:56
1307,2789,456.12,Food,2023-03-03 15:35:07
1308,4123,123.45,Books,2023-03-03 16:46:18
1309,1897,678.78,Sports,2023-03-03 17:57:29
1310,3214,567.90,Electronics,2023-03-04 07:08:40
1311,4567,345.23,Clothing,2023-03-04 08:19:51
1312,2341,234.56,Food,2023-03-04 09:31:02
1313,1523,890.89,Books,2023-03-04 10:42:13
1314,3891,456.12,Sports,2023-03-04 11:53:24
1315,4782,234.45,Electronics,2023-03-05 12:04:35
1316,2456,789.78,Clothing,2023-03-05 13:15:46
1317,987,567.90,Food,2023-03-05 14:26:57
1318,3214,345.23,Books,2023-03-05 15:38:08
1319,4567,678.56,Sports,2023-03-05 16:49:19
1320,1890,456.89,Electronics,2023-03-06 08:00:30
1321,2783,234.12,Clothing,2023-03-06 09:11:41
1322,4123,890.45,Food,2023-03-06 10:22:52
1323,1654,567.78,Books,2023-03-06 11:34:03
1324,3892,345.90,Sports,2023-03-06 12:45:14
1325,2145,234.23,Electronics,2023-03-07 13:56:25
1326,4876,789.56,Clothing,2023-03-07 14:07:36
1327,1267,456.89,Food,2023-03-07 15:18:47
1328,3456,123.12,Books,2023-03-07 16:29:58
1329,2789,678.45,Sports,2023-03-07 17:41:09
1330,4123,567.78,Electronics,2023-03-08 07:52:20
1331,1897,345.90,Clothing,2023-03-08 08:03:31
1332,3214,234.23,Food,2023-03-08 09:14:42
1333,4567,890.56,Books,2023-03-08 10:25:53
1334,2341,456.89,Sports,2023-03-08 11:37:04
1335,1523,234.12,Electronics,2023-03-09 12:48:15
1336,3891,789.45,Clothing,2023-03-09 13:59:26
1337,4782,567.78,Food,2023-03-09 14:10:37
1338,2456,345.90,Books,2023-03-09 15:21:48
1339,987,678.23,Sports,2023-03-09 16:32:59
1340,3214,456.56,Electronics,2023-03-10 08:44:10
1341,4567,234.89,Clothing,2023-03-10 09:55:21
1342,1890,890.12,Food,2023-03-10 10:06:32
1343,2783,567.45,Books,2023-03-10 11:17:43
1344,4123,345.78,Sports,2023-03-10 12:28:54
1345,1654,234.90,Electronics,2023-03-11 13:40:05
1346,3892,789.23,Clothing,2023-03-11 14:51:16
1347,2145,456.56,Food,2023-03-11 15:02:27
1348,4876,123.89,Books,2023-03-11 16:13:38
1349,1267,678.12,Sports,2023-03-11 17:24:49
1350,3456,567.45,Electronics,2023-03-12 07:35:00
1351,2789,345.78,Clothing,2023-03-12 08:46:11
1352,4123,234.90,Food,2023-03-12 09:57:22
1353,1897,890.23,Books,2023-03-12 10:08:33
1354,3214,456.56,Sports,2023-03-12 11:19:44
1355,4567,234.89,Electronics,2023-03-13 12:30:55
1356,2341,789.12,Clothing,2023-03-13 13:42:06
1357,1523,567.45,Food,2023-03-13 14:53:17
1358,3891,345.78,Books,2023-03-13 15:04:28
1359,4782,678.90,Sports,2023-03-13 16:15:39
1360,2456,456.23,Electronics,2023-03-14 08:26:50
1361,987,234.56,Clothing,2023-03-14 09:38:01
1362,3214,890.89,Food,2023-03-14 10:49:12
1363,4567,567.12,Books,2023-03-14 11:00:23
1364,1890,345.45,Sports,2023-03-14 12:11:34
1365,2783,234.78,Electronics,2023-03-15 13:22:45
1366,4123,789.90,Clothing,2023-03-15 14:33:56
1367,1654,456.23,Food,2023-03-15 15:45:07
1368,3892,123.56,Books,2023-03-15 16:56:18
1369,2145,678.89,Sports,2023-03-15 17:07:29
1370,4876,567.12,Electronics,2023-03-16 07:18:40
1371,1267,345.45,Clothing,2023-03-16 08:29:51
1372,3456,234.78,Food,2023-03-16 09:41:02
1373,2789,890.90,Books,2023-03-16 10:52:13
1374,4123,456.23,Sports,2023-03-16 11:03:24
1375,1897,234.56,Electronics,2023-03-17 12:14:35
1376,3214,789.89,Clothing,2023-03-17 13:25:46
1377,4567,567.12,Food,2023-03-17 14:36:57
1378,2341,345.45,Books,2023-03-17 15:48:08
1379,1523,678.78,Sports,2023-03-17 16:59:19
1380,3891,456.90,Electronics,2023-03-18 08:10:30
1381,4782,234.23,Clothing,2023-03-18 09:21:41
1382,2456,890.56,Food,2023-03-18 10:32:52
1383,987,567.89,Books,2023-03-18 11:44:03
1384,3214,345.12,Sports,2023-03-18 12:55:14
1385,4567,234.45,Electronics,2023-03-19 13:06:25
1386,1890,789.78,Clothing,2023-03-19 14:17:36
1387,2783,456.90,Food,2023-03-19 15:28:47
1388,4123,123.23,Books,2023-03-19 16:39:58
1389,1654,678.56,Sports,2023-03-19 17:51:09
1390,3892,567.89,Electronics,2023-03-20 07:02:20
1391,2145,345.12,Clothing,2023-03-20 08:13:31
1392,4876,234.45,Food,2023-03-20 09:24:42
1393,1267,890.78,Books,2023-03-20 10:35:53
1394,3456,456.90,Sports,2023-03-20 11:47:04
1395,2789,234.23,Electronics,2023-03-21 12:58:15
1396,4123,789.56,Clothing,2023-03-21 13:09:26
1397,1897,567.89,Food,2023-03-21 14:20:37
1398,3214,345.12,Books,2023-03-21 15:31:48
1399,4567,678.45,Sports,2023-03-21 16:42:59
1400,2341,456.78,Electronics,2023-03-22 08:54:10
1401,1523,234.90,Clothing,2023-03-22 09:05:21
1402,3891,890.23,Food,2023-03-22 10:16:32
1403,4782,567.56,Books,2023-03-22 11:27:43
1404,2456,345.89,Sports,2023-03-22 12:38:54
1405,987,234.12,Electronics,2023-03-23 13:50:05
1406,3214,789.45,Clothing,2023-03-23 14:01:16
1407,4567,456.78,Food,2023-03-23 15:12:27
1408,1890,123.90,Books,2023-03-23 16:23:38
1409,2783,678.23,Sports,2023-03-23 17:34:49
1410,4123,567.56,Electronics,2023-03-24 07:45:00
1411,1654,345.89,Clothing,2023-03-24 08:56:11
1412,3892,234.12,Food,2023-03-24 09:07:22
1413,2145,890.45,Books,2023-03-24 10:18:33
1414,4876,456.78,Sports,2023-03-24 11:29:44
1415,1267,234.90,Electronics,2023-03-25 12:40:55
1416,3456,789.23,Clothing,2023-03-25 13:52:06
1417,2789,567.56,Food,2023-03-25 14:03:17
1418,4123,345.89,Books,2023-03-25 15:14:28
1419,1897,678.12,Sports,2023-03-25 16:25:39
1420,3214,456.45,Electronics,2023-03-26 08:36:50
1421,4567,234.78,Clothing,2023-03-26 09:48:01
1422,2341,890.90,Food,2023-03-26 10:59:12
1423,1523,567.23,Books,2023-03-26 11:10:23
1424,3891,345.56,Sports,2023-03-26 12:21:34
1425,4782,234.89,Electronics,2023-03-27 13:32:45
1426,2456,789.12,Clothing,2023-03-27 14:43:56
1427,987,456.45,Food,2023-03-27 15:55:07
1428,3214,123.78,Books,2023-03-27 16:06:18
1429,4567,678.90,Sports,2023-03-27 17:17:29
1430,1890,567.23,Electronics,2023-03-28 07:28:40
1431,2783,345.56,Clothing,2023-03-28 08:39:51
1432,4123,234.89,Food,2023-03-28 09:51:02
1433,1654,890.12,Books,2023-03-28 10:02:13
1434,3892,456.45,Sports,2023-03-28 11:13:24
1435,2145,234.78,Electronics,2023-03-29 12:24:35
1436,4876,789.90,Clothing,2023-03-29 13:35:46
1437,1267,567.23,Food,2023-03-29 14:46:57
1438,3456,345.56,Books,2023-03-29 15:58:08
1439,2789,678.89,Sports,2023-03-29 16:09:19
1440,4123,456.12,Electronics,2023-03-30 08:20:30
1441,1897,234.45,Clothing,2023-03-30 09:31:41
1442,3214,890.78,Food,2023-03-30 10:42:52
1443,4567,567.90,Books,2023-03-30 11:54:03
1444,2341,345.23,Sports,2023-03-30 12:05:14
1445,1523,234.56,Electronics,2023-03-31 13:16:25
1446,3891,789.89,Clothing,2023-03-31 14:27:36
1447,4782,456.12,Food,2023-03-31 15:38:47
1448,2456,123.45,Books,2023-03-31 16:49:58
1449,987,678.78,Sports,2023-03-31 17:01:09
1450,3214,567.90,Electronics,2023-04-01 07:12:20
1451,4567,345.23,Clothing,2023-04-01 08:23:31
1452,1890,234.56,Food,2023-04-01 09:34:42
1453,2783,890.89,Books,2023-04-01 10:45:53
1454,4123,456.12,Sports,2023-04-01 11:57:04
1455,1654,234.45,Electronics,2023-04-02 12:08:15
1456,3892,789.78,Clothing,2023-04-02 13:19:26
1457,2145,567.90,Food,2023-04-02 14:30:37
1458,4876,345.23,Books,2023-04-02 15:41:48
1459,1267,678.56,Sports,2023-04-02 16:52:59
1460,3456,456.89,Electronics,2023-04-03 08:04:10
1461,2789,234.12,Clothing,2023-04-03 09:15:21
1462,4123,890.45,Food,2023-04-03 10:26:32
1463,1897,567.78,Books,2023-04-03 11:37:43
1464,3214,345.90,Sports,2023-04-03 12:48:54
1465,4567,234.23,Electronics,2023-04-04 13:00:05
1466,2341,789.56,Clothing,2023-04-04 14:11:16
1467,1523,456.89,Food,2023-04-04 15:22:27
1468,3891,123.12,Books,2023-04-04 16:33:38
1469,4782,678.45,Sports,2023-04-04 17:44:49
1470,2456,567.78,Electronics,2023-04-05 07:55:00
1471,987,345.90,Clothing,2023-04-05 08:06:11
1472,3214,234.23,Food,2023-04-05 09:17:22
1473,4567,890.56,Books,2023-04-05 10:28:33
1474,1890,456.89,Sports,2023-04-05 11:39:44
1475,2783,234.12,Electronics,2023-04-06 12:50:55
1476,4123,789.45,Clothing,2023-04-06 13:02:06
1477,1654,567.78,Food,2023-04-06 14:13:17
1478,3892,345.90,Books,2023-04-06 15:24:28
1479,2145,678.23,Sports,2023-04-06 16:35:39
1480,4876,456.56,Electronics,2023-04-07 08:46:50
1481,1267,234.89,Clothing,2023-04-07 09:58:01
1482,3456,890.12,Food,2023-04-07 10:09:12
1483,2789,567.45,Books,2023-04-07 11:20:23
1484,4123,345.78,Sports,2023-04-07 12:31:34
1485,1897,234.90,Electronics,2023-04-08 13:42:45
1486,3214,789.23,Clothing,2023-04-08 14:53:56
1487,4567,456.56,Food,2023-04-08 15:05:07
1488,2341,123.89,Books,2023-04-08 16:16:18
1489,1523,678.12,Sports,2023-04-08 17:27:29
1490,3891,567.45,Electronics,2023-04-09 07:38:40
1491,4782,345.78,Clothing,2023-04-09 08:49:51
1492,2456,234.90,Food,2023-04-09 09:01:02
1493,987,890.23,Books,2023-04-09 10:12:13
1494,3214,456.56,Sports,2023-04-09 11:23:24
1495,4567,234.89,Electronics,2023-04-10 12:34:35
1496,1890,789.12,Clothing,2023-04-10 13:45:46
1497,2783,567.45,Food,2023-04-10 14:56:57
1498,4123,345.78,Books,2023-04-10 15:08:08
1499,1654,678.90,Sports,2023-04-10 16:19:19
1500,3892,456.23,Electronics,2023-04-11 08:30:30
1501,2145,234.56,Clothing,2023-04-11 09:41:41
1502,4876,890.89,Food,2023-04-11 10:52:52
1503,1267,567.12,Books,2023-04-11 11:04:03
1504,3456,345.45,Sports,2023-04-11 12:15:14
1505,2789,234.78,Electronics,2023-04-12 13:26:25
1506,4123,789.90,Clothing,2023-04-12 14:37:36
1507,1897,456.23,Food,2023-04-12 15:48:47
1508,3214,123.56,Books,2023-04-12 16:59:58
1509,4567,678.89,Sports,2023-04-12 17:11:09
1510,2341,567.12,Electronics,2023-04-13 07:22:20
1511,1523,345.45,Clothing,2023-04-13 08:33:31
1512,3891,234.78,Food,2023-04-13 09:44:42
1513,4782,890.90,Books,2023-04-13 10:55:53
1514,2456,456.23,Sports,2023-04-13 11:07:04
1515,987,234.56,Electronics,2023-04-14 12:18:15
1516,3214,789.89,Clothing,2023-04-14 13:29:26
