transaction_id,customer_id,amount,category,timestamp
TXN048,CUST0004,125.00,groceries,2023-01-19T14:15:00Z
TXN049,CUST0004,450.00,electronics,2023-01-21T16:00:00Z
TXN050,CUST0004,75.50,clothing,2023-01-23T11:30:00Z
TXN051,BN89KL23,200.00,services,2023-01-16T12:00:00Z
TXN052,BN89KL23,89.99,electronics,2023-01-18T15:30:00Z
TXN053,BN89KL23,350.00,electronics,2023-01-20T10:15:00Z
TXN054,BN89KL23,55.75,groceries,2023-01-22T13:45:00Z
TXN055,DF45GH67,175.00,clothing,2023-01-15T11:30:00Z
TXN056,DF45GH67,299.99,electronics,2023-01-17T14:00:00Z
TXN057,DF45GH67,125.50,services,2023-01-19T09:30:00Z
TXN058,DF45GH67,89.99,groceries,2023-01-21T15:15:00Z
TXN059,VB78NM12,450.00,electronics,2023-01-16T10:45:00Z
TXN060,VB78NM12,67.50,groceries,2023-01-18T13:20:00Z
TXN061,VB78NM12,225.00,clothing,2023-01-20T16:30:00Z
TXN062,VB78NM12,95.75,services,2023-01-22T11:00:00Z
TXN063,LK90OP34,99.99,electronics,2023-01-15T15:45:00Z
TXN064,LK90OP34,125.00,clothing,2023-01-17T10:20:00Z
TXN065,LK90OP34,275.50,electronics,2023-01-19T14:45:00Z
TXN066,LK90OP34,45.99,groceries,2023-01-21T09:30:00Z
TXN067,AS56QW78,350.00,services,2023-01-16T11:15:00Z
TXN068,AS56QW78,175.00,electronics,2023-01-18T16:00:00Z
TXN069,AS56QW78,89.99,groceries,2023-01-20T12:30:00Z
TXN070,AS56QW78,225.50,clothing,2023-01-22T10:45:00Z
TXN071,CUST0005,500.00,electronics,2023-01-15T13:00:00Z
TXN072,CUST0005,299.99,electronics,2023-01-17T15:30:00Z
TXN073,CUST0005,125.00,groceries,2023-01-19T11:15:00Z
TXN074,CUST0005,450.00,services,2023-01-21T14:45:00Z
TXN075,ZD23FG89,199.99,electronics,2023-01-16T09:45:00Z
TXN076,ZD23FG89,89.99,clothing,2023-01-18T12:20:00Z
TXN077,ZD23FG89,350.00,electronics,2023-01-20T15:00:00Z
TXN078,ZD23FG89,67.50,groceries,2023-01-22T16:15:00Z
TXN079,HJ67KL90,275.00,services,2023-01-15T10:15:00Z
TXN080,HJ67KL90,125.50,electronics,2023-01-17T13:45:00Z
TXN081,HJ67KL90,89.99,groceries,2023-01-19T09:00:00Z
TXN082,HJ67KL90,450.00,electronics,2023-01-21T12:30:00Z
TXN083,WE34RT56,150.00,clothing,2023-01-16T14:30:00Z
TXN084,WE34RT56,299.99,electronics,2023-01-18T11:00:00Z
TXN085,WE34RT56,75.50,groceries,2023-01-20T13:15:00Z
TXN087,UI89OP12,399.99,electronics,2023-01-15T12:30:00Z
TXN089,UI89OP12,89.99,groceries,2023-01-19T10:30:00Z
TXN090,UI89OP12,550.00,electronics,2023-01-21T15:00:00Z
TXN091,YT67GH23,175.00,services,2023-01-16T13:00:00Z
TXN092,YT67GH23,250.00,electronics,2023-01-18T09:30:00Z
TXN093,YT67GH23,99.99,groceries,2023-01-20T11:45:00Z
TXN094,YT67GH23,325.50,clothing,2023-01-22T14:00:00Z
TXN095,NM45BV78,450.00,electronics,2023-01-15T16:00:00Z
TXN096,NM45BV78,89.99,groceries,2023-01-17T12:15:00Z
TXN097,NM45BV78,275.00,services,2023-01-19T15:45:00Z
TXN098,NM45BV78,125.50,clothing,2023-01-21T10:00:00Z
TXN099,SHORT,200.00,electronics,2023-01-20T14:30:00Z
TXN100,CUST0006,0.00,groceries,2023-01-22T11:15:00Z
