transaction_id,customer_id,amount,category,timestamp
TXN376,PQR11223,1100.00,electronics,2023-10-05T14:30:20Z
TXN377,QRS56789,72.80,groceries,2023-10-06T09:55:45Z
TXN378,RST67890,335.00,electronics,2023-10-07T11:20:10Z
TXN379,STU44556,0.00,clothing,2023-10-08T16:45:55Z
TXN380,TUV78901,145.50,services,2023-10-09T08:10:30Z
TXN381,UVW89012,680.00,electronics,2023-10-10T13:35:15Z
TXN382,VWX77889,89.25,groceries,2023-10-11T15:50:40Z
TXN383,WXY90123,256.00,clothing,2023-10-12T10:15:25Z
TXN384,XYZ01234,115.75,services,2023-10-13T12:40:50Z
TXN385,YZA00112,2100.00,electronics,2023-10-14T14:05:35Z
TXN386,ABC12345,61.50,groceries,2023-10-15T09:30:20Z
TXN387,BCD23456,390.00,electronics,2023-10-16T11:55:45Z
TXN388,CDE34567,103.80,clothing,2023-10-17T16:20:10Z
TXN389,DEF45678,178.25,services,2023-10-18T08:45:55Z
TXN390,EFG56789,54.90,groceries,2023-10-19T13:10:30Z
TXN391,FGH67890,725.00,electronics,2023-10-20T15:35:15Z
TXN392,GHI78901,86.40,groceries,2023-10-21T10:50:40Z
TXN393,HIJ89012,198.50,clothing,2023-10-22T12:15:25Z
TXN394,IJK90123,69.75,services,2023-10-23T14:40:50Z
TXN395,JKL23456,2750.00,electronics,2023-10-24T09:05:35Z
TXN396,INVALID1,135.00,groceries,2023-10-25T11:30:20Z
TXN397,LMN12345,48.60,clothing,2023-10-26T16:55:45Z
TXN398,MNO67890,510.00,electronics,2023-10-27T08:20:10Z
TXN399,BAD,94.25,services,2023-10-28T13:45:55Z
TXN400,PQR11223,1450.00,electronics,2023-10-29T15:10:30Z
