transaction_id,customer_id,amount,category,timestamp
TXN380,CUST0003,54.50,groceries,2023-06-20T15:15:00Z
TXN381,AB12CD34,1550.00,electronics,2023-06-21T08:15:00Z
TXN382,GH56IJ78,1225.00,electronics,2023-06-21T12:30:00Z
TXN383,LM45NO67,94.50,clothing,2023-06-22T10:45:00Z
TXN384,PQ34RS56,33.25,groceries,2023-06-22T14:00:00Z
TXN385,UV12WX34,535.00,services,2023-06-23T09:15:00Z
TXN386,XY78ZW90,250.00,groceries,2023-06-23T13:30:00Z
TXN387,CUST0003,56.00,groceries,2023-06-24T11:45:00Z
TXN388,AB12CD34,2700.00,electronics,2023-06-24T15:00:00Z
TXN389,GH56IJ78,1175.00,electronics,2023-06-25T08:00:00Z
TXN390,SINGLE08,425.00,clothing,2023-06-25T12:15:00Z
TXN391,LM45NO67,88.00,clothing,2023-06-26T10:30:00Z
TXN392,PQ34RS56,34.50,groceries,2023-06-26T14:45:00Z
TXN393,UV12WX34,545.00,services,2023-06-27T09:00:00Z
TXN394,XY78ZW90,2900.00,electronics,2023-06-27T13:15:00Z
TXN395,CUST0003,49.25,groceries,2023-06-28T11:30:00Z
TXN396,AB12CD34,1850.00,electronics,2023-06-28T15:45:00Z
TXN397,GH56IJ78,1275.00,electronics,2023-06-29T08:45:00Z
TXN398,LM45NO67,96.50,clothing,2023-06-29T12:00:00Z
TXN399,PQ34RS56,28.00,groceries,2023-06-30T10:15:00Z
TXN400,UV12WX34,500.00,services,2023-06-30T14:30:00Z
