transaction_id,customer_id,amount,category,timestamp
83,1083,156.40,clothing,2024-01-23T11:35:00
84,1084,88.70,dining,2024-01-23T12:50:00
85,1085,401.50,electronics,2024-01-23T13:25:00
86,1086,32.85,groceries,2024-01-23T14:40:00
87,1087,178.25,clothing,2024-01-23T15:55:00
88,1088,61.40,dining,2024-01-23T16:30:00
89,1089,267.60,electronics,2024-01-23T17:45:00
90,1090,49.75,groceries,2024-01-23T18:20:00
91,1091,225.90,clothing,2024-01-24T09:15:00
92,1092,76.30,dining,2024-01-24T10:30:00
93,1093,312.00,electronics,2024-01-24T11:45:00
94,1094,37.20,groceries,2024-01-24T12:20:00
95,1095,189.50,clothing,2024-01-24T13:35:00
96,1096,82.90,dining,2024-01-24T14:50:00
97,1097,423.75,electronics,2024-01-24T15:25:00
98,1098,44.60,groceries,2024-01-24T16:40:00
99,1099,197.80,clothing,2024-01-24T17:55:00
100,1100,69.25,dining,2024-01-24T18:30:00
101,1001,345.90,electronics,2024-01-25T09:00:00
102,1002,28.40,groceries,2024-01-25T10:15:00
103,1003,164.75,clothing,2024-01-25T11:30:00
104,1004,93.50,dining,2024-01-25T12:45:00
105,1005,278.25,electronics,2024-01-25T13:20:00
106,1006,41.80,groceries,2024-01-25T14:35:00
107,1007,206.60,clothing,2024-01-25T15:50:00
108,1008,57.95,dining,2024-01-25T16:25:00
109,1009,389.40,electronics,2024-01-25T17:40:00
110,1010,35.25,groceries,2024-01-25T18:55:00
111,1011,142.90,clothing,2024-01-26T09:10:00
112,1012,80.70,dining,2024-01-26T10:25:00
113,1013,456.50,electronics,2024-01-26T11:40:00
114,1014,46.35,groceries,2024-01-26T12:55:00
115,1015,219.80,clothing,2024-01-26T13:30:00
116,1016,74.20,dining,2024-01-26T14:45:00
117,1017,301.00,electronics,2024-01-26T15:20:00
118,1018,52.65,groceries,2024-01-26T16:35:00
119,1019,187.45,clothing,2024-01-26T17:50:00
120,1020,96.80,dining,2024-01-26T18:25:00
121,1021,334.70,electronics,2024-01-27T09:05:00
122,1022,39.90,groceries,2024-01-27T10:20:00
123,1023,173.25,clothing,2024-01-27T11:35:00
124,1024,85.40,dining,2024-01-27T12:50:00
125,1025,412.90,electronics,2024-01-27T13:25:00
126,1026,31.70,groceries,2024-01-27T14:40:00
127,1027,248.50,clothing,2024-01-27T15:55:00
128,1028,68.15,dining,2024-01-27T16:30:00
129,1029,295.60,electronics,2024-01-27T17:45:00
130,1030,43.85,groceries,2024-01-27T18:20:00
131,1031,161.20,clothing,2024-01-28T09:15:00
132,1032,77.90,dining,2024-01-28T10:30:00
133,1033,367.40,electronics,2024-01-28T11:45:00
134,1034,49.25,groceries,2024-01-28T12:20:00
135,1035,214.80,clothing,2024-01-28T13:35:00
136,1036,91.60,dining,2024-01-28T14:50:00
137,1037,489.00,electronics,2024-01-28T15:25:00
138,1038,36.45,groceries,2024-01-28T16:40:00
139,1039,192.70,clothing,2024-01-28T17:55:00
140,1040,83.30,dining,2024-01-28T18:30:00
141,1041,323.85,electronics,2024-01-29T09:00:00
142,1042,47.60,groceries,2024-01-29T10:15:00
143,1043,158.90,clothing,2024-01-29T11:30:00
144,1044,71.25,dining,2024-01-29T12:45:00
145,1045,401.20,electronics,2024-01-29T13:20:00
146,1046,38.75,groceries,2024-01-29T14:35:00
147,1047,227.40,clothing,2024-01-29T15:50:00
148,1048,65.90,dining,2024-01-29T16:25:00
149,1049,356.75,electronics,2024-01-29T17:40:00
150,1050,54.20,groceries,2024-01-29T18:55:00
