0|/etc/shadow|1054|100640|0|42|1024|1705338990|1705338990|1705338990|1705338990
0|/var/log/auth.log|1055|100640|0|4|8192|1705339200|1705339200|1705339200|1705339200
0|/home/admin/.vimrc|1056|100644|1000|1000|256|1705339600|1705339600|1705339600|1705339600
0|/usr/bin/ssh|1057|100755|0|0|7168|1705340000|1705340000|1705340000|1705340000
0|/tmp/apache-temp|1058|040755|33|33|4096|1705340400|1705340400|1705340400|1705340400
0|/etc/sudoers|1059|100440|0|0|768|1705340800|1705340800|1705340800|1705340800
0|/var/www/cgi-bin/test.pl|1060|100755|33|33|1536|1705341200|1705341200|1705341200|1705341200
0|/home/user/pictures/vacation.jpg|1061|100644|1000|1000|2048|1705341600|1705341600|1705341600|1705341600
0|/usr/local/etc/config.ini|1062|100644|0|0|512|1705342000|1705342000|1705342000|1705342000
0|/opt/application/run.sh|1063|100755|0|0|896|1705342400|1705342400|1705342400|1705342400
0|/var/spool/cron/crontabs/root|1064|100600|0|0|256|1705342800|1705342800|1705342800|1705342800
0|/home/admin/projects/build.py|1065|100644|1000|1000|3072|1705343200|1705343200|1705343200|1705343200
0|/etc/init.d/apache2|1066|100755|0|0|5120|1705343600|1705343600|1705343600|1705343600
0|/usr/share/man/man1/ls.1.gz|1067|100644|0|0|1024|1705344000|1705344000|1705344000|1705344000
0|/tmp/install.log|1068|100644|0|0|4096|1705344400|1705344400|1705344400|1705344400
0|/var/lib/dpkg/status|1069|100644|0|0|8192|1705344800|1705344800|1705344800|1705344800
0|/home/user/.mozilla/firefox/profiles.ini|1070|100644|1000|1000|128|1705345200|1705345200|1705345200|1705345200
0|/usr/bin/wget|1071|100755|0|0|4608|1705345600|1705345600|1705345600|1705345600
0|/etc/resolv.conf|1072|100644|0|0|64|1705346000|1705346000|1705346000|1705346000
0|/var/tmp/sessions|1073|040755|33|33|4096|1705346400|1705346400|1705346400|1705346400
0|/opt/bin/monitor.py|1074|100755|0|0|2560|1705346800|1705346800|1705346800|1705346800
0|/home/admin/.gnupg|1075|040700|1000|1000|4096|1705347200|1705347200|1705347200|1705347200
0|/usr/local/bin/backup.sh|1076|100755|0|0|1792|1705347600|1705347600|1705347600|1705347600
0|/etc/fstab|1077|100644|0|0|512|1705348000|1705348000|1705348000|1705348000
0|/var/log/nginx/access.log|1078|100644|33|33|6144|1705348400|1705348400|1705348400|1705348400
0|/tmp/lock|1079|100644|0|0|0|1705348800|1705348800|1705348800|1705348800
0|/home/user/downloads/installer.exe|1080|100644|1000|1000|7680|1705349200|1705349200|1705349200|1705349200
0|/usr/sbin/useradd|1081|100755|0|0|5632|1705349600|1705349600|1705349600|1705349600
0|/etc/group|1082|100644|0|0|1024|1705350000|1705350000|1705350000|1705350000
0|/var/cache/debconf/config.dat|1083|100644|0|0|2048|1705350400|1705350400|1705350400|1705350400
0|/opt/share/resources|1084|040755|0|0|4096|1705350800|1705350800|1705350800|1705350800
0|/home/admin/notes.txt|1085|100644|1000|1000|256|1705351200|1705351200|1705351200|1705351200
0|/usr/lib/python3/dist-packages|1086|040755|0|0|4096|1705351600|1705351600|1705351600|1705351600
0|/etc/hostname|1087|100644|0|0|16|1705352000|1705352000|1705352000|1705352000
0|/var/run/utmp|1088|100664|0|43|384|1705352400|1705352400|1705352400|1705352400
0|/tmp/systemd-cache|1089|040755|0|0|4096|1705352800|1705352800|1705352800|1705352800
0|/home/user/.ssh/id_rsa|1090|100600|1000|1000|1679|1705353200|1705353200|1705353200|1705353200
0|/usr/bin/curl|1091|100755|0|0|5120|1705353600|1705353600|1705353600|1705353600
0|/etc/default/grub|1092|100644|0|0|512|1705354000|1705354000|1705354000|1705354000
0|/var/www/html/wp-config.php|1093|100644|33|33|2816|1705354400|1705354400|1705354400|1705354400
0|/opt/local/bin/analyze.pl|1094|100755|0|0|3328|1705354800|1705354800|1705354800|1705354800
0|/home/admin/workspace/compile.sh|1095|100755|1000|1000|1408|1705355200|1705355200|1705355200|1705355200
0|/usr/share/icons/hicolor|1096|040755|0|0|4096|1705355600|1705355600|1705355600|1705355600
0|/etc/profile|1097|100644|0|0|768|1705356000|1705356000|1705356000|1705356000
0|/var/log/dmesg|1098|100640|0|4|4096|1705356400|1705356400|1705356400|1705356400
0|/tmp/pid-12345|1099|100644|1000|1000|8|1705356800|1705356800|1705356800|1705356800
0|/home/user/.bashrc|1100|100644|1000|1000|512|1705357200|1705357200|1705357200|1705357200
0|/usr/local/man/man8|1101|040755|0|0|4096|1705357600|1705357600|1705357600|1705357600
0|/etc/ssl/certs/ca-certificates.crt|1102|100644|0|0|6144|1705358000|1705358000|1705358000|1705358000
0|/var/tmp/backup.tar.gz|1103|100644|0|0|8192|1705358400|1705358400|1705358400|1705358400
0|/opt/config/settings.json|1104|100644|0|0|1024|1705358800|1705358800|1705358800|1705358800
0|/home/admin/.profile|1105|100644|1000|1000|256|1705359200|1705359200|1705359200|1705359200
0|/usr/bin/node|1106|100755|0|0|6656|1705359600|1705359600|1705359600|1705359600
0|/etc/services|1107|100644|0|0|2048|1705360000|1705360000|1705360000|1705360000
0|/var/mail/admin|1108|100600|1000|8|0|1705360400|1705360400|1705360400|1705360400
0|/tmp/work|1109|040755|1000|1000|4096|1705360800|1705360800|1705360800|1705360800
0|/home/user/scripts/cleanup.py|1110|100755|1000|1000|2304|1705361200|1705361200|1705361200|1705361200
0|/usr/sbin/cron|1111|100755|0|0|4096|1705361600|1705361600|1705361600|1705361600
0|/etc/pam.d/common-auth|1112|100644|0|0|512|1705362000|1705362000|1705362000|1705362000
0|/var/log/btmp|1113|100660|0|43|0|1705362400|1705362400|1705362400|1705362400
0|/opt/tools/test.sh|1114|100755|0|0|1536|1705362800|1705362800|1705362800|1705362800
0|/home/admin/.config/user-dirs.dirs|1115|100644|1000|1000|128|1705363200|1705363200|1705363200|1705363200
0|/usr/lib/locale/locale-archive|1116|100644|0|0|8192|1705363600|1705363600|1705363600|1705363600
0|/etc/environment|1117|100644|0|0|64|1705364000|1705364000|1705364000|1705364000
0|/var/spool/mail/user|1118|100600|1000|8|0|1705364400|1705364400|1705364400|1705364400
0|/tmp/runtime|1119|040700|1000|1000|4096|1705364800|1705364800|1705364800|1705364800
0|/home/user/.local/share/applications|1120|040755|1000|1000|4096|1705365200|1705365200|1705365200|1705365200
