2000.0,3500.0,3000.0,2500.0
2500.0,4000.0,3500.0,3000.0
-1500.0,2500.0,3500.0,7500.0
-1000.0,3000.0,4000.0,8000.0
-500.0,3500.0,4500.0,8500.0
0.0,4000.0,5000.0,9000.0
500.0,4500.0,5500.0,9500.0
2500.0,-1500.0,7500.0,3500.0
3000.0,-1000.0,8000.0,4000.0
3500.0,-500.0,8500.0,4500.0
4000.0,0.0,9000.0,5000.0
4500.0,500.0,9500.0,5500.0
-7500.0,6500.0,-2500.0,1500.0
-7000.0,6000.0,-2000.0,1000.0
-6500.0,5500.0,-1500.0,500.0
-6000.0,5000.0,-1000.0,0.0
-5500.0,4500.0,-500.0,-500.0
6500.0,-7500.0,1500.0,-2500.0
6000.0,-7000.0,1000.0,-2000.0
5500.0,-6500.0,500.0,-1500.0
5000.0,-6000.0,0.0,-1000.0
4500.0,-5500.0,-500.0,-500.0
1111.111,2222.222,3333.333,4444.444
2222.222,3333.333,4444.444,5555.555
3333.333,4444.444,5555.555,6666.666
4444.444,5555.555,6666.666,7777.777
5555.555,6666.666,7777.777,8888.888
-1111.111,-2222.222,-3333.333,-4444.444
-2222.222,-3333.333,-4444.444,-5555.555
-3333.333,-4444.444,-5555.555,-6666.666
-4444.444,-5555.555,-6666.666,-7777.777
-5555.555,-6666.666,-7777.777,-8888.888
8000.0,8000.0,8100.0,8100.0
8100.0,8100.0,8200.0,8200.0
8200.0,8200.0,8300.0,8300.0
8300.0,8300.0,8400.0,8400.0
8400.0,8400.0,8500.0,8500.0
8000.0,8100.0,8100.0,8000.0
8100.0,8200.0,8200.0,8100.0
8200.0,8300.0,8300.0,8200.0
8300.0,8400.0,8400.0,8300.0
8400.0,8500.0,8500.0,8400.0
-9000.0,9000.0,9000.0,-9000.0
-8800.0,8800.0,8800.0,-8800.0
-8600.0,8600.0,8600.0,-8600.0
-8400.0,8400.0,8400.0,-8400.0
-8200.0,8200.0,8200.0,-8200.0
9000.0,9000.0,-9000.0,-9000.0
8800.0,8800.0,-8800.0,-8800.0
8600.0,8600.0,-8600.0,-8600.0
8400.0,8400.0,-8400.0,-8400.0
8200.0,8200.0,-8200.0,-8200.0
600.0,700.0,1600.0,1700.0
700.0,800.0,1700.0,1800.0
800.0,900.0,1800.0,1900.0
900.0,1000.0,1900.0,2000.0
1000.0,1100.0,2000.0,2100.0
600.0,1700.0,1600.0,700.0
700.0,1800.0,1700.0,800.0
800.0,1900.0,1800.0,900.0
900.0,2000.0,1900.0,1000.0
1000.0,2100.0,2000.0,1100.0
-4567.891,5678.912,4567.891,-5678.912
-4321.789,5432.123,4321.789,-5432.123
-4123.456,5234.567,4123.456,-5234.567
-3987.654,5123.456,3987.654,-5123.456
-3876.543,5012.345,3876.543,-5012.345
5678.912,4567.891,-5678.912,-4567.891
5432.123,4321.789,-5432.123,-4321.789
5234.567,4123.456,-5234.567,-4123.456
5123.456,3987.654,-5123.456,-3987.654
5012.345,3876.543,-5012.345,-3876.543
1500.0,1500.0,2500.0,2500.0
1600.0,1600.0,2600.0,2600.0
1700.0,1700.0,2700.0,2700.0
1800.0,1800.0,2800.0,2800.0
1900.0,1900.0,2900.0,2900.0
1500.0,2500.0,2500.0,1500.0
1600.0,2600.0,2600.0,1600.0
1700.0,2700.0,2700.0,1700.0
1800.0,2800.0,2800.0,1800.0
1900.0,2900.0,2900.0,1900.0
-6789.123,7891.234,6789.123,-7891.234
-6543.210,7654.321,6543.210,-7654.321
-6321.987,7456.789,6321.987,-7456.789
-6198.765,7321.987,6198.765,-7321.987
-6087.654,7210.876,6087.654,-7210.876
7891.234,6789.123,-7891.234,-6789.123
7654.321,6543.210,-7654.321,-6543.210
7456.789,6321.987,-7456.789,-6321.987
7321.987,6198.765,-7321.987,-6198.765
7210.876,6087.654,-7210.876,-6087.654
3000.0,3000.0,3500.0,3500.0
3100.0,3100.0,3600.0,3600.0
3200.0,3200.0,3700.0,3700.0
3300.0,3300.0,3800.0,3800.0
3400.0,3400.0,3900.0,3900.0
3000.0,3500.0,3500.0,3000.0
3100.0,3600.0,3600.0,3100.0
3200.0,3700.0,3700.0,3200.0
3300.0,3800.0,3800.0,3300.0
3400.0,3900.0,3900.0,3400.0
-8765.432,8765.432,8765.432,-8765.432
-8543.210,8543.210,8543.210,-8543.210
-8321.098,8321.098,8321.098,-8321.098
-8109.876,8109.876,8109.876,-8109.876
-7987.654,7987.654,7987.654,-7987.654
8765.432,8765.432,-8765.432,-8765.432
8543.210,8543.210,-8543.210,-8543.210
8321.098,8321.098,-8321.098,-8321.098
8109.876,8109.876,-8109.876,-8109.876
7987.654,7987.654,-7987.654,-7987.654
4000.0,4000.0,5000.0,5000.0
4200.0,4200.0,5200.0,5200.0
4400.0,4400.0,5400.0,5400.0
4600.0,4600.0,5600.0,5600.0
4800.0,4800.0,5800.0,5800.0
4000.0,5000.0,5000.0,4000.0
4200.0,5200.0,5200.0,4200.0
4400.0,5400.0,5400.0,4400.0
4600.0,5600.0,5600.0,4600.0
4800.0,5800.0,5800.0,4800.0
-9876.543,9123.456,9876.543,-9123.456
-9654.321,8987.654,9654.321,-8987.654
-9432.109,8765.432,9432.109,-8765.432
-9210.987,8543.210,9210.987,-8543.210
-8987.654,8321.098,8987.654,-8321.098
9123.456,9876.543,-9123.456,-9876.543
8987.654,9654.321,-8987.654,-9654.321
8765.432,9432.109,-8765.432,-9432.109
8543.210,9210.987,-8543.210,-9210.987
8321.098,8987.654,-8321.098,-8987.654
6000.0,6000.0,6500.0,6500.0
6100.0,6100.0,6600.0,6600.0
6200.0,6200.0,6700.0,6700.0
6300.0,6300.0,6800.0,6800.0
6400.0,6400.0,6900.0,6900.0
6000.0,6500.0,6500.0,6000.0
6100.0,6600.0,6600.0,6100.0
6200.0,6700.0,6700.0,6200.0
6300.0,6800.0,6800.0,6300.0
6400.0,6900.0,6900.0,6400.0
-7654.321,6789.123,7654.321,-6789.123
-7432.109,6543.210,7432.109,-6543.210
-7210.987,6321.098,7210.987,-6321.098
-6987.654,6109.876,6987.654,-6109.876
-6765.432,5987.654,6765.432,-5987.654
6789.123,7654.321,-6789.123,-7654.321
6543.210,7432.109,-6543.210,-7432.109
6321.098,7210.987,-6321.098,-7210.987
6109.876,6987.654,-6109.876,-6987.654
5987.654,6765.432,-5987.654,-6765.432
2000.0,3000.0,3000.0,4000.0
2100.0,3100.0,3100.0,4100.0
2200.0,3200.0,3200.0,4200.0
2300.0,3300.0,3300.0,4300.0
2400.0,3400.0,3400.0,4400.0
2000.0,4000.0,3000.0,3000.0
2100.0,4100.0,3100.0,3100.0
2200.0,4200.0,3200.0,3200.0
2300.0,4300.0,3300.0,3300.0
2400.0,4400.0,3400.0,3400.0
-5678.912,4567.891,5678.912,-4567.891
-5432.109,4321.098,5432.109,-4321.098
-5210.987,4109.876,5210.987,-4109.876
-4987.654,3987.654,4987.654,-3987.654
-4765.432,3765.432,4765.432,-3765.432
4567.891,5678.912,-4567.891,-5678.912
4321.098,5432.109,-4321.098,-5432.109
4109.876,5210.987,-4109.876,-5210.987
3987.654,4987.654,-3987.654,-4987.654
3765.432,4765.432,-3765.432,-4765.432
7000.0,7000.0,7200.0,7200.0
7050.0,7050.0,7250.0,7250.0
7100.0,7100.0,7300.0,7300.0
7150.0,7150.0,7350.0,7350.0
7200.0,7200.0,7400.0,7400.0
7000.0,7200.0,7200.0,7000.0
7050.0,7250.0,7250.0,7050.0
7100.0,7300.0,7300.0,7100.0
7150.0,7350.0,7350.0,7150.0
7200.0,7400.0,7400.0,7200.0
-3456.789,2345.678,3456.789,-2345.678
-3210.987,2109.876,3210.987,-2109.876
-2987.654,1987.654,2987.654,-1987.654
-2765.432,1765.432,2765.432,-1765.432
-2543.210,1543.210,2543.210,-1543.210
2345.678,3456.789,-2345.678,-3456.789
2109.876,3210.987,-2109.876,-3210.987
1987.654,2987.654,-1987.654,-2987.654
1765.432,2765.432,-1765.432,-2765.432
1543.210,2543.210,-1543.210,-2543.210
-1000.0,-1000.0,1000.0,1000.0
-900.0,-900.0,1100.0,1100.0
-800.0,-800.0,1200.0,1200.0
-700.0,-700.0,1300.0,1300.0
-600.0,-600.0,1400.0,1400.0
-1000.0,1000.0,1000.0,-1000.0
-900.0,1100.0,1100.0,-900.0
-800.0,1200.0,1200.0,-800.0
-700.0,1300.0,1300.0,-700.0
-600.0,1400.0,1400.0,-600.0
8500.0,8500.0,9000.0,9000.0
8600.0,8600.0,9100.0,9100.0
8700.0,8700.0,9200.0,9200.0
8800.0,8800.0,9300.0,9300.0
8900.0,8900.0,9400.0,9400.0
8500.0,9000.0,9000.0,8500.0
8600.0,9100.0,9100.0,8600.0
8700.0,9200.0,9200.0,8700.0
8800.0,9300.0,9300.0,8800.0
8900.0,9400.0,9400.0,8900.0
-2000.0,-2500.0,2000.0,2500.0
-1800.0,-2300.0,2200.0,2700.0
-1600.0,-2100.0,2400.0,2900.0
-1400.0,-1900.0,2600.0,3100.0
-1200.0,-1700.0,2800.0,3300.0
-2500.0,2000.0,2500.0,-2000.0
-2300.0,2200.0,2700.0,-1800.0
-2100.0,2400.0,2900.0,-1600.0
-1900.0,2600.0,3100.0,-1400.0
-1700.0,2800.0,3300.0,-1200.0
5500.0,5500.0,6000.0,6000.0
5550.0,5550.0,6050.0,6050.0
5600.0,5600.0,6100.0,6100.0
5650.0,5650.0,6150.0,6150.0
5700.0,5700.0,6200.0,6200.0
5500.0,6000.0,6000.0,5500.0
5550.0,6050.0,6050.0,5550.0
5600.0,6100.0,6100.0,5600.0
5650.0,6150.0,6150.0,5650.0
5700.0,6200.0,6200.0,5700.0
-1234.567,123.456,1234.567,-123.456
-1098.765,234.567,1098.765,-234.567
-987.654,345.678,987.654,-345.678
-876.543,456.789,876.543,-456.789
-765.432,567.891,765.432,-567.891
123.456,1234.567,-123.456,-1234.567
234.567,1098.765,-234.567,-1098.765
345.678,987.654,-345.678,-987.654
456.789,876.543,-456.789,-876.543
567.891,765.432,-567.891,-765.432
3500.0,4500.0,4500.0,5500.0
3600.0,4600.0,4600.0,5600.0
3700.0,4700.0,4700.0,5700.0
3800.0,4800.0,4800.0,5800.0
3900.0,4900.0,4900.0,5900.0
3500.0,5500.0,4500.0,4500.0
3600.0,5600.0,4600.0,4600.0
3700.0,5700.0,4700.0,4700.0
3800.0,5800.0,4800.0,4800.0
3900.0,5900.0,4900.0,4900.0
-9500.0,9500.0,9500.0,-9500.0
-9400.0,9400.0,9400.0,-9400.0
-9300.0,9300.0,9300.0,-9300.0
-9200.0,9200.0,9200.0,-9200.0
-9100.0,9100.0,9100.0,-9100.0
9500.0,9500.0,-9500.0,-9500.0
9400.0,9400.0,-9400.0,-9400.0
9300.0,9300.0,-9300.0,-9300.0
9200.0,9200.0,-9200.0,-9200.0
9100.0,9100.0,-9100.0,-9100.0
4500.0,5500.0,5500.0,6500.0
4600.0,5600.0,5600.0,6600.0
4700.0,5700.0,5700.0,6700.0
4800.0,5800.0,5800.0,6800.0
4900.0,5900.0,5900.0,6900.0
4500.0,6500.0,5500.0,5500.0
4600.0,6600.0,5600.0,5600.0
4700.0,6700.0,5700.0,5700.0
4800.0,6800.0,5800.0,5800.0
4900.0,6900.0,5900.0,5900.0
-654.321,789.012,654.321,-789.012
-543.210,678.901,543.210,-678.901
-432.109,567.890,432.109,-567.890
-321.098,456.789,321.098,-456.789
-210.987,345.678,210.987,-345.678
789.012,654.321,-789.012,-654.321
678.901,543.210,-678.901,-543.210
567.890,432.109,-567.890,-432.109
456.789,321.098,-456.789,-321.098
345.678,210.987,-345.678,-210.987
6500.0,6500.0,7500.0,7500.0
6600.0,6600.0,7600.0,7600.0
6700.0,6700.0,7700.0,7700.0
6800.0,6800.0,7800.0,7800.0
6900.0,6900.0,7900.0,7900.0
6500.0,7500.0,7500.0,6500.0
6600.0,7600.0,7600.0,6600.0
6700.0,7700.0,7700.0,6700.0
6800.0,7800.0,7800.0,6800.0
6900.0,7900.0,7900.0,6900.0
-3000.0,-4000.0,3000.0,4000.0
-2800.0,-3800.0,3200.0,4200.0
-2600.0,-3600.0,3400.0,4400.0
-2400.0,-3400.0,3600.0,4600.0
-2200.0,-3200.0,3800.0,4800.0
-4000.0,3000.0,4000.0,-3000.0
-3800.0,3200.0,4200.0,-2800.0
-3600.0,3400.0,4400.0,-2600.0
-3400.0,3600.0,4600.0,-2400.0
-3200.0,3800.0,4800.0,-2200.0
7500.0,7500.0,8500.0,8500.0
7600.0,7600.0,8600.0,8600.0
7700.0,7700.0,8700.0,8700.0
7800.0,7800.0,8800.0,8800.0
7900.0,7900.0,8900.0,8900.0
7500.0,8500.0,8500.0,7500.0
7600.0,8600.0,8600.0,7600.0
7700.0,8700.0,8700.0,7700.0
7800.0,8800.0,8800.0,7800.0
7900.0,8900.0,8900.0,7900.0
-100.0,-200.0,100.0,200.0
-90.0,-180.0,110.0,220.0
-80.0,-160.0,120.0,240.0
-70.0,-140.0,130.0,260.0
-60.0,-120.0,140.0,280.0
-200.0,100.0,200.0,-100.0
-180.0,110.0,220.0,-90.0
-160.0,120.0,240.0,-80.0
-140.0,130.0,260.0,-70.0
-120.0,140.0,280.0,-60.0
9000.0,9000.0,9500.0,9500.0
9100.0,9100.0,9600.0,9600.0
9200.0,9200.0,9700.0,9700.0
9300.0,9300.0,9800.0,9800.0
9400.0,9400.0,9900.0,9900.0
9000.0,9500.0,9500.0,9000.0
9100.0,9600.0,9600.0,9100.0
9200.0,9700.0,9700.0,9200.0
9300.0,9800.0,9800.0,9300.0
9400.0,9900.0,9900.0,9400.0
-4000.0,-5000.0,4000.0,5000.0
-3800.0,-4800.0,4200.0,5200.0
-3600.0,-4600.0,4400.0,5400.0
-3400.0,-4400.0,4600.0,5600.0
-3200.0,-4200.0,4800.0,5800.0
-5000.0,4000.0,5000.0,-4000.0
-4800.0,4200.0,5200.0,-3800.0
-4600.0,4400.0,5400.0,-3600.0
-4400.0,4600.0,5600.0,-3400.0
-4200.0,4800.0,5800.0,-3200.0
1500.0,2500.0,2500.0,3500.0
1600.0,2600.0,2600.0,3600.0
1700.0,2700.0,2700.0,3700.0
1800.0,2800.0,2800.0,3800.0
1900.0,2900.0,2900.0,3900.0
1500.0,3500.0,2500.0,2500.0
1600.0,3600.0,2600.0,2600.0
1700.0,3700.0,2700.0,2700.0
1800.0,3800.0,2800.0,2800.0
1900.0,3900.0,2900.0,2900.0
-9800.0,9800.0,9800.0,-9800.0
-9700.0,9700.0,9700.0,-9700.0
-9600.0,9600.0,9600.0,-9600.0
-9500.0,9500.0,9500.0,-9500.0
-9400.0,9400.0,9400.0,-9400.0
9800.0,9800.0,-9800.0,-9800.0
9700.0,9700.0,-9700.0,-9700.0
9600.0,9600.0,-9600.0,-9600.0
9500.0,9500.0,-9500.0,-9500.0
9400.0,9400.0,-9400.0,-9400.0
2500.0,3500.0,3500.0,4500.0
2600.0,3600.0,3600.0,4600.0
2700.0,3700.0,3700.0,4700.0
2800.0,3800.0,3800.0,4800.0
2900.0,3900.0,3900.0,4900.0
2500.0,4500.0,3500.0,3500.0
2600.0,4600.0,3600.0,3600.0
2700.0,4700.0,3700.0,3700.0
2800.0,4800.0,3800.0,3800.0
2900.0,4900.0,3900.0,3900.0
-5000.0,-6000.0,5000.0,6000.0
-4800.0,-5800.0,5200.0,6200.0
-4600.0,-5600.0,5400.0,6400.0
-4400.0,-5400.0,5600.0,6600.0
-4200.0,-5200.0,5800.0,6800.0
-6000.0,5000.0,6000.0,-5000.0
-5800.0,5200.0,6200.0,-4800.0
-5600.0,5400.0,6400.0,-4600.0
-5400.0,5600.0,6600.0,-4400.0
-5200.0,5800.0,6800.0,-4200.0
3500.0,4500.0,4500.0,5500.0
3600.0,4600.0,4600.0,5600.0
3700.0,4700.0,4700.0,5700.0
3800.0,4800.0,4800.0,5800.0
3900.0,4900.0,4900.0,5900.0
3500.0,5500.0,4500.0,4500.0
3600.0,5600.0,4600.0,4600.0
3700.0,5700.0,4700.0,4700.0
3800.0,5800.0,4800.0,4800.0
3900.0,5900.0,4900.0,4900.0
-10.0,-20.0,10.0,20.0
-9.0,-18.0,11.0,22.0
-8.0,-16.0,12.0,24.0
-7.0,-14.0,13.0,26.0
-6.0,-12.0,14.0,28.0
-20.0,10.0,20.0,-10.0
-18.0,11.0,22.0,-9.0
-16.0,12.0,24.0,-8.0
-14.0,13.0,26.0,-7.0
-12.0,14.0,28.0,-6.0
4500.0,5500.0,5500.0,6500.0
4600.0,5600.0,5600.0,6600.0
4700.0,5700.0,5700.0,6700.0
4800.0,5800.0,5800.0,6800.0
4900.0,5900.0,5900.0,6900.0
4500.0,6500.0,5500.0,5500.0
4600.0,6600.0,5600.0,5600.0
4700.0,6700.0,5700.0,5700.0
4800.0,6800.0,5800.0,5800.0
4900.0,6900.0,5900.0,5900.0
-6000.0,-7000.0,6000.0,7000.0
-5800.0,-6800.0,6200.0,7200.0
-5600.0,-6600.0,6400.0,7400.0
-5400.0,-6400.0,6600.0,7600.0
-5200.0,-6200.0,6800.0,7800.0
-7000.0,6000.0,7000.0,-6000.0
-6800.0,6200.0,7200.0,-5800.0
-6600.0,6400.0,7400.0,-5600.0
-6400.0,6600.0,7600.0,-5400.0
-6200.0,6800.0,7800.0,-5200.0
5500.0,6500.0,6500.0,7500.0
5600.0,6600.0,6600.0,7600.0
5700.0,6700.0,6700.0,7700.0
5800.0,6800.0,6800.0,7800.0
5900.0,6900.0,6900.0,7900.0
5500.0,7500.0,6500.0,6500.0
5600.0,7600.0,6600.0,6600.0
5700.0,7700.0,6700.0,6700.0
5800.0,7800.0,6800.0,6800.0
5900.0,7900.0,6900.0,6900.0
-50.0,-100.0,50.0,100.0
-45.0,-90.0,55.0,110.0
-40.0,-80.0,60.0,120.0
-35.0,-70.0,65.0,130.0
-30.0,-60.0,70.0,140.0
-100.0,50.0,100.0,-50.0
-90.0,55.0,110.0,-45.0
-80.0,60.0,120.0,-40.0
-70.0,65.0,130.0,-35.0
-60.0,70.0,140.0,-30.0
6500.0,7500.0,7500.0,8500.0
6600.0,7600.0,7600.0,8600.0
6700.0,7700.0,7700.0,8700.0
6800.0,7800.0,7800.0,8800.0
6900.0,7900.0,7900.0,8900.0
6500.0,8500.0,7500.0,7500.0
6600.0,8600.0,7600.0,7600.0
6700.0,8700.0,7700.0,7700.0
6800.0,8800.0,7800.0,7800.0
6900.0,8900.0,7900.0,7900.0
-7000.0,-8000.0,7000.0,8000.0
-6800.0,-7800.0,7200.0,8200.0
-6600.0,-7600.0,7400.0,8400.0
-6400.0,-7400.0,7600.0,8600.0
-6200.0,-7200.0,7800.0,8800.0
-8000.0,7000.0,8000.0,-7000.0
-7800.0,7200.0,8200.0,-6800.0
-7600.0,7400.0,8400.0,-6600.0
-7400.0,7600.0,8600.0,-6400.0
-7200.0,7800.0,8800.0,-6200.0
7500.0,8500.0,8500.0,9500.0
7600.0,8600.0,8600.0,9600.0
7700.0,8700.0,8700.0,9700.0
7800.0,8800.0,8800.0,9800.0
7900.0,8900.0,8900.0,9900.0
7500.0,9500.0,8500.0,8500.0
7600.0,9600.0,8600.0,8600.0
7700.0,9700.0,8700.0,8700.0
7800.0,9800.0,8800.0,8800.0
7900.0,9900.0,8900.0,8900.0
-8000.0,-9000.0,8000.0,9000.0
-7800.0,-8800.0,8200.0,9200.0
-7600.0,-8600.0,8400.0,9400.0
-7400.0,-8400.0,8600.0,9600.0
-7200.0,-8200.0,8800.0,9800.0
-9000.0,8000.0,9000.0,-8000.0
-8800.0,8200.0,9200.0,-7800.0
