transaction_id,customer_id,amount,timestamp
132,489,123.45,2024-01-15 13:34:02
133,123,789.01,2024-01-15 16:09:15
134,267,345.67,2024-01-15 10:44:28
135,401,901.23,2024-01-15 12:09:41
136,56,567.89,2024-01-15 15:34:54
137,189,234.56,2024-01-15 09:00:06
138,334,890.12,2024-01-15 11:25:19
139,478,456.78,2024-01-15 14:50:32
140,112,123.45,2024-01-15 08:15:45
141,256,789.01,2024-01-15 13:50:58
142,412,345.67,2024-01-15 16:26:10
143,67,901.23,2024-01-15 10:01:23
144,201,567.89,2024-01-15 12:26:36
145,345,234.56,2024-01-15 15:51:49
146,489,890.12,2024-01-15 09:17:01
147,34,456.78,2024-01-15 11:42:14
148,178,123.45,2024-01-15 14:07:27
149,423,789.01,2024-01-15 08:32:40
150,90,345.67,2024-01-15 13:07:53
151,234,901.23,2024-01-15 16:43:05
152,378,567.89,2024-01-15 10:18:18
153,145,234.56,2024-01-15 12:43:31
154,456,890.12,2024-01-15 15:08:44
155,101,456.78,2024-01-15 09:33:57
156,245,123.45,2024-01-15 11:59:09
157,389,789.01,2024-01-15 14:24:22
158,23,345.67,2024-01-15 08:49:35
159,167,901.23,2024-01-15 13:24:48
160,467,567.89,2024-01-15 16:00:01
161,78,234.56,2024-01-15 10:35:13
162,312,890.12,2024-01-15 12:00:26
163,445,456.78,2024-01-15 15:25:39
164,89,123.45,2024-01-15 09:50:52
165,223,789.01,2024-01-15 11:16:05
166,367,345.67,2024-01-15 14:41:17
167,123,901.23,2024-01-15 08:06:30
168,256,567.89,2024-01-15 13:41:43
169,401,234.56,2024-01-15 16:16:56
170,56,890.12,2024-01-15 10:52:09
171,189,456.78,2024-01-15 12:17:21
172,334,123.45,2024-01-15 15:42:34
173,478,789.01,2024-01-15 09:07:47
174,112,345.67,2024-01-15 11:33:00
175,267,901.23,2024-01-15 14:58:13
176,412,567.89,2024-01-15 08:23:25
177,67,234.56,2024-01-15 13:58:38
178,201,890.12,2024-01-15 16:33:51
179,345,456.78,2024-01-15 10:09:04
180,489,123.45,2024-01-15 12:34:17
181,34,789.01,2024-01-15 15:59:29
182,178,345.67,2024-01-15 09:24:42
183,423,901.23,2024-01-15 11:49:55
184,90,567.89,2024-01-15 14:15:08
185,234,234.56,2024-01-15 08:40:21
186,378,890.12,2024-01-15 13:15:33
187,145,456.78,2024-01-15 16:50:46
188,456,123.45,2024-01-15 10:25:59
189,101,789.01,2024-01-15 12:51:12
190,245,345.67,2024-01-15 15:16:25
191,389,901.23,2024-01-15 09:41:37
192,12,567.89,2024-01-15 11:06:50
193,156,234.56,2024-01-15 14:32:03
194,467,890.12,2024-01-15 08:57:16
195,78,456.78,2024-01-15 13:32:29
196,312,123.45,2024-01-15 16:07:41
197,445,789.01,2024-01-15 10:42:54
198,89,345.67,2024-01-15 12:08:07
199,223,901.23,2024-01-15 15:33:20
200,367,567.89,2024-01-15 09:58:33
201,123,234.56,2024-01-15 11:23:45
202,256,890.12,2024-01-15 14:48:58
203,401,456.78,2024-01-15 08:14:11
204,56,123.45,2024-01-15 13:49:24
205,189,789.01,2024-01-15 16:24:37
206,334,345.67,2024-01-15 10:59:49
207,478,901.23,2024-01-15 12:25:02
208,112,567.89,2024-01-15 15:50:15
209,267,234.56,2024-01-15 09:15:28
210,412,890.12,2024-01-15 11:40:41
211,67,456.78,2024-01-15 14:05:53
212,201,123.45,2024-01-15 08:31:06
213,345,789.01,2024-01-15 13:06:19
214,489,345.67,2024-01-15 16:41:32
215,34,901.23,2024-01-15 10:16:45
216,178,567.89,2024-01-15 12:41:57
217,423,234.56,2024-01-15 15:07:10
218,90,890.12,2024-01-15 09:32:23
219,234,456.78,2024-01-15 11:57:36
220,378,123.45,2024-01-15 14:22:49
221,145,789.01,2024-01-15 08:48:01
222,456,345.67,2024-01-15 13:23:14
223,101,901.23,2024-01-15 16:58:27
224,245,567.89,2024-01-15 10:33:40
225,389,234.56,2024-01-15 12:58:53
226,23,890.12,2024-01-15 15:24:05
227,167,456.78,2024-01-15 09:49:18
228,467,123.45,2024-01-15 11:14:31
229,78,789.01,2024-01-15 14:39:44
230,312,345.67,2024-01-15 08:04:57
231,445,901.23,2024-01-15 13:40:09
232,89,567.89,2024-01-15 16:15:22
233,223,234.56,2024-01-15 10:50:35
234,367,890.12,2024-01-15 12:15:48
235,123,456.78,2024-01-15 15:41:01
236,256,123.45,2024-01-15 09:06:13
237,401,789.01,2024-01-15 11:31:26
238,56,345.67,2024-01-15 14:56:39
239,189,901.23,2024-01-15 08:21:52
240,334,567.89,2024-01-15 13:57:05
241,478,234.56,2024-01-15 16:32:17
242,112,890.12,2024-01-15 10:07:30
243,267,456.78,2024-01-15 12:32:43
244,412,123.45,2024-01-15 15:57:56
245,67,789.01,2024-01-15 09:23:09
246,201,345.67,2024-01-15 11:48:21
247,345,901.23,2024-01-15 14:13:34
248,489,567.89,2024-01-15 08:38:47
249,34,234.56,2024-01-15 13:14:00
250,178,890.12,2024-01-15 16:49:13
251,423,456.78,2024-01-15 10:24:25
252,90,123.45,2024-01-15 12:49:38
253,234,789.01,2024-01-15 15:14:51
254,378,345.67,2024-01-15 09:40:04
255,145,901.23,2024-01-15 11:05:17
256,456,567.89,2024-01-15 14:30:29
257,101,234.56,2024-01-15 08:55:42
258,245,890.12,2024-01-15 13:30:55
259,389,456.78,2024-01-15 16:06:08
260,12,123.45,2024-01-15 10:41:21
261,156,789.01,2024-01-15 12:06:33
262,467,345.67,2024-01-15 15:31:46
263,78,901.23,2024-01-15 09:56:59
264,312,567.89,2024-01-15 11:22:12
265,445,234.56,2024-01-15 14:47:25
266,89,890.12,2024-01-15 08:12:37
267,223,456.78,2024-01-15 13:47:50
268,367,123.45,2024-01-15 16:23:03
269,123,789.01,2024-01-15 10:58:16
270,256,345.67,2024-01-15 12:23:29
271,401,901.23,2024-01-15 15:48:41
272,56,567.89,2024-01-15 09:13:54
273,189,234.56,2024-01-15 11:39:07
274,334,890.12,2024-01-15 14:04:20
275,478,456.78,2024-01-15 08:29:33
276,112,123.45,2024-01-15 13:04:45
277,267,789.01,2024-01-15 16:39:58
278,412,345.67,2024-01-15 10:15:11
279,67,901.23,2024-01-15 12:40:24
280,201,567.89,2024-01-15 15:05:37
281,345,234.56,2024-01-15 09:30:49
282,489,890.12,2024-01-15 11:56:02
283,34,456.78,2024-01-15 14:21:15
284,178,123.45,2024-01-15 08:46:28
285,423,789.01,2024-01-15 13:21:41
286,90,345.67,2024-01-15 16:56:53
287,234,901.23,2024-01-15 10:32:06
288,378,567.89,2024-01-15 12:57:19
289,145,234.56,2024-01-15 15:22:32
290,456,890.12,2024-01-15 09:47:45
291,101,456.78,2024-01-15 11:12:57
292,245,123.45,2024-01-15 14:38:10
293,389,789.01,2024-01-15 08:03:23
294,23,345.67,2024-01-15 13:38:36
295,167,901.23,2024-01-15 16:13:49
296,467,567.89,2024-01-15 10:49:01
297,78,234.56,2024-01-15 12:14:14
298,312,890.12,2024-01-15 15:39:27
299,445,456.78,2024-01-15 09:04:40
300,89,123.45,2024-01-15 11:29:53
301,223,789.01,2024-01-15 14:55:05
302,367,345.67,2024-01-15 08:20:18
303,123,901.23,2024-01-15 13:55:31
304,256,567.89,2024-01-15 16:30:44
305,401,234.56,2024-01-15 10:05:57
306,56,890.12,2024-01-15 12:31:09
307,189,456.78,2024-01-15 15:56:22
308,334,123.45,2024-01-15 09:21:35
309,478,789.01,2024-01-15 11:46:48
310,112,345.67,2024-01-15 14:12:01
311,267,901.23,2024-01-15 08:37:13
312,412,567.89,2024-01-15 13:12:26
313,67,234.56,2024-01-15 16:47:39
314,201,890.12,2024-01-15 10:22:52
315,345,456.78,2024-01-15 12:48:05
316,489,123.45,2024-01-15 15:13:17
317,34,789.01,2024-01-15 09:38:30
318,178,345.67,2024-01-15 11:03:43
319,423,901.23,2024-01-15 14:28:56
320,90,567.89,2024-01-15 08:54:09
321,234,234.56,2024-01-15 13:29:21
322,378,890.12,2024-01-15 16:04:34
323,145,456.78,2024-01-15 10:39:47
324,456,123.45,2024-01-15 12:05:00
325,101,789.01,2024-01-15 15:30:13
326,245,345.67,2024-01-15 09:55:25
327,389,901.23,2024-01-15 11:20:38
328,12,567.89,2024-01-15 14:45:51
329,156,234.56,2024-01-15 08:11:04
330,467,890.12,2024-01-15 13:46:17
331,78,456.78,2024-01-15 16:21:29
332,312,123.45,2024-01-15 10:56:42
333,445,789.01,2024-01-15 12:21:55
334,89,345.67,2024-01-15 15:47:08
335,223,901.23,2024-01-15 09:12:21
336,367,567.89,2024-01-15 11:37:33
337,123,234.56,2024-01-15 14:02:46
338,256,890.12,2024-01-15 08:27:59
339,401,456.78,2024-01-15 13:03:12
340,56,123.45,2024-01-15 16:38:25
341,189,789.01,2024-01-15 10:13:37
342,334,345.67,2024-01-15 12:38:50
343,478,901.23,2024-01-15 15:04:03
344,112,567.89,2024-01-15 09:29:16
345,267,234.56,2024-01-15 11:54:29
346,412,890.12,2024-01-15 14:19:41
347,67,456.78,2024-01-15 08:44:54
348,201,123.45,2024-01-15 13:20:07
349,345,789.01,2024-01-15 16:55:20
350,489,345.67,2024-01-15 10:30:33
351,34,901.23,2024-01-15 12:55:45
352,178,567.89,2024-01-15 15:20:58
353,423,234.56,2024-01-15 09:46:11
354,90,890.12,2024-01-15 11:11:24
355,234,456.78,2024-01-15 14:36:37
356,378,123.45,2024-01-15 08:01:49
357,145,789.01,2024-01-15 13:37:02
358,456,345.67,2024-01-15 16:12:15
359,101,901.23,2024-01-15 10:47:28
360,245,567.89,2024-01-15 12:12:41
361,389,234.56,2024-01-15 15:37:53
362,23,890.12,2024-01-15 09:03:06
363,167,456.78,2024-01-15 11:28:19
364,467,123.45,2024-01-15 14:53:32
365,78,789.01,2024-01-15 08:18:45
366,312,345.67,2024-01-15 13:53:57
367,445,901.23,2024-01-15 16:29:10
368,89,567.89,2024-01-15 10:04:23
369,223,234.56,2024-01-15 12:29:36
370,367,890.12,2024-01-15 15:54:49
371,123,456.78,2024-01-15 09:20:01
372,256,123.45,2024-01-15 11:45:14
373,401,789.01,2024-01-15 14:10:27
374,56,345.67,2024-01-15 08:35:40
375,189,901.23,2024-01-15 13:10:53
376,334,567.89,2024-01-15 16:46:05
377,478,234.56,2024-01-15 10:21:18
378,112,890.12,2024-01-15 12:46:31
379,267,456.78,2024-01-15 15:11:44
380,412,123.45,2024-01-15 09:36:57
381,67,789.01,2024-01-15 11:02:09
382,201,345.67,2024-01-15 14:27:22
383,345,901.23,2024-01-15 08:52:35
384,489,567.89,2024-01-15 13:27:48
385,34,234.56,2024-01-15 16:03:01
386,178,890.12,2024-01-15 10:38:13
387,423,456.78,2024-01-15 12:03:26
388,90,123.45,2024-01-15 15:28:39
389,234,789.01,2024-01-15 09:53:52
390,378,345.67,2024-01-15 11:19:05
391,145,901.23,2024-01-15 14:44:17
392,456,567.89,2024-01-15 08:09:30
393,101,234.56,2024-01-15 13:44:43
394,245,890.12,2024-01-15 16:19:56
395,389,456.78,2024-01-15 10:55:09
396,12,123.45,2024-01-15 12:20:21
397,156,789.01,2024-01-15 15:45:34
398,467,345.67,2024-01-15 09:10:47
399,78,901.23,2024-01-15 11:36:00
400,312,567.89,2024-01-15 14:01:13
401,445,234.56,2024-01-15 08:26:25
402,89,890.12,2024-01-15 13:01:38
403,223,456.78,2024-01-15 16:36:51
404,367,123.45,2024-01-15 10:12:04
405,123,789.01,2024-01-15 12:37:17
406,256,345.67,2024-01-15 15:02:29
407,401,901.23,2024-01-15 09:27:42
408,56,567.89,2024-01-15 11:52:55
409,189,234.56,2024-01-15 14:18:08
410,334,890.12,2024-01-15 08:43:21
411,478,456.78,2024-01-15 13:18:33
412,112,123.45,2024-01-15 16:53:46
413,267,789.01,2024-01-15 10:28:59
414,412,345.67,2024-01-15 12:54:12
415,67,901.23,2024-01-15 15:19:25
416,201,567.89,2024-01-15 09:44:37
417,345,234.56,2024-01-15 11:09:50
418,489,890.12,2024-01-15 14:35:03
419,34,456.78,2024-01-15 08:00:16
420,178,123.45,2024-01-15 13:35:29
421,423,789.01,2024-01-15 16:10:41
422,90,345.67,2024-01-15 10:45:54
423,234,901.23,2024-01-15 12:11:07
424,378,567.89,2024-01-15 15:36:20
425,145,234.56,2024-01-15 09:01:33
426,456,890.12,2024-01-15 11:26:45
427,101,456.78,2024-01-15 14:51:58
428,245,123.45,2024-01-15 08:17:11
429,389,789.01,2024-01-15 13:52:24
430,23,345.67,2024-01-15 16:27:37
431,167,901.23,2024-01-15 10:02:49
432,467,567.89,2024-01-15 12:28:02
433,78,234.56,2024-01-15 15:53:15
434,312,890.12,2024-01-15 09:18:28
435,445,456.78,2024-01-15 11:43:41
436,89,123.45,2024-01-15 14:08:53
437,223,789.01,2024-01-15 08:34:06
438,367,345.67,2024-01-15 13:09:19
439,123,901.23,2024-01-15 16:44:32
440,256,567.89,2024-01-15 10:19:45
441,401,234.56,2024-01-15 12:44:57
442,56,890.12,2024-01-15 15:10:10
443,189,456.78,2024-01-15 09:35:23
444,334,123.45,2024-01-15 11:00:36
445,478,789.01,2024-01-15 14:25:49
446,112,345.67,2024-01-15 08:51:01
447,267,901.23,2024-01-15 13:26:14
448,412,567.89,2024-01-15 16:01:27
449,67,234.56,2024-01-15 10:36:40
450,201,890.12,2024-01-15 12:01:53
451,345,456.78,2024-01-15 15:27:05
452,489,123.45,2024-01-15 09:52:18
453,34,789.01,2024-01-15 11:17:31
454,178,345.67,2024-01-15 14:42:44
455,423,901.23,2024-01-15 08:07:57
456,90,567.89,2024-01-15 13:43:09
457,234,234.56,2024-01-15 16:18:22
458,378,890.12,2024-01-15 10:53:35
459,145,456.78,2024-01-15 12:18:48
460,456,123.45,2024-01-15 15:44:01
461,101,789.01,2024-01-15 09:09:13
462,245,345.67,2024-01-15 11:34:26
463,389,901.23,2024-01-15 14:59:39
464,12,567.89,2024-01-15 08:24:52
465,156,234.56,2024-01-15 13:00:05
466,467,890.12,2024-01-15 16:35:17
467,78,456.78,2024-01-15 10:10:30
468,312,123.45,2024-01-15 12:35:43
469,445,789.01,2024-01-15 15:00:56
470,89,345.67,2024-01-15 09:26:09
471,223,901.23,2024-01-15 11:51:21
472,367,567.89,2024-01-15 14:16:34
473,123,234.56,2024-01-15 08:41:47
474,256,890.12,2024-01-15 13:17:00
475,401,456.78,2024-01-15 16:52:13
476,56,123.45,2024-01-15 10:27:25
477,189,789.01,2024-01-15 12:52:38
478,334,345.67,2024-01-15 15:17:51
479,478,901.23,2024-01-15 09:43:04
480,112,567.89,2024-01-15 11:08:17
481,267,234.56,2024-01-15 14:33:29
482,412,890.12,2024-01-15 08:58:42
483,67,456.78,2024-01-15 13:33:55
484,201,123.45,2024-01-15 16:09:08
485,345,789.01,2024-01-15 10:44:21
486,489,345.67,2024-01-15 12:09:33
487,34,901.23,2024-01-15 15:34:46
488,178,567.89,2024-01-15 09:59:59
489,423,234.56,2024-01-15 11:25:12
490,90,890.12,2024-01-15 14:50:25
491,234,456.78,2024-01-15 08:15:37
492,378,123.45,2024-01-15 13:50:50
493,145,789.01,2024-01-15 16:26:03
494,456,345.67,2024-01-15 10:01:16
495,101,901.23,2024-01-15 12:26:29
496,245,567.89,2024-01-15 15:51:41
497,389,234.56,2024-01-15 09:16:54
498,23,890.12,2024-01-15 11:42:07
499,167,456.78,2024-01-15 14:07:20
500,467,123.45,2024-01-15 08:32:33
501,45,125.50,2024-01-16 10:30:45
502,123,789.01,2024-01-16 11:20:12
503,267,345.67,2024-01-16 14:05:33
504,389,901.23,2024-01-16 09:15:22
505,12,567.89,2024-01-16 13:45:18
506,456,234.56,2024-01-16 08:22:55
507,234,890.12,2024-01-16 16:30:40
508,89,456.78,2024-01-16 10:11:29
509,178,123.45,2024-01-16 12:50:33
510,345,789.01,2024-01-16 15:25:47
511,423,345.67,2024-01-16 09:40:15
512,56,901.23,2024-01-16 11:55:28
513,290,567.89,2024-01-16 14:20:41
514,167,234.56,2024-01-16 08:35:52
515,401,890.12,2024-01-16 13:10:06
516,78,456.78,2024-01-16 16:45:19
517,312,123.45,2024-01-16 10:05:31
518,145,789.01,2024-01-16 12:30:44
519,489,345.67,2024-01-16 15:55:57
520,234,901.23,2024-01-16 09:20:10
521,367,567.89,2024-01-16 11:45:23
522,90,234.56,2024-01-16 14:10:36
523,456,890.12,2024-01-16 08:50:48
524,123,456.78,2024-01-16 13:25:01
525,278,123.45,2024-01-16 16:00:14
526,412,789.01,2024-01-16 10:35:27
527,45,345.67,2024-01-16 12:55:39
528,189,901.23,2024-01-16 15:20:52
529,334,567.89,2024-01-16 09:45:05
530,467,234.56,2024-01-16 11:10:18
531,101,890.12,2024-01-16 14:35:31
532,256,456.78,2024-01-16 08:05:43
533,389,123.45,2024-01-16 13:40:56
534,34,789.01,2024-01-16 16:15:09
535,178,345.67,2024-01-16 10:50:22
536,423,901.23,2024-01-16 12:15:35
537,67,567.89,2024-01-16 15:40:47
538,312,234.56,2024-01-16 09:05:00
539,445,890.12,2024-01-16 11:30:13
540,89,456.78,2024-01-16 14:55:26
541,234,123.45,2024-01-16 08:20:39
542,378,789.01,2024-01-16 13:55:51
543,123,345.67,2024-01-16 16:30:04
544,267,901.23,2024-01-16 10:00:17
545,401,567.89,2024-01-16 12:25:30
546,56,234.56,2024-01-16 15:50:43
547,189,890.12,2024-01-16 09:25:55
548,334,456.78,2024-01-16 11:00:08
549,478,123.45,2024-01-16 14:25:21
550,112,789.01,2024-01-16 08:40:34
551,245,345.67,2024-01-16 13:15:47
552,389,901.23,2024-01-16 16:50:59
553,23,567.89,2024-01-16 10:15:12
554,167,234.56,2024-01-16 12:40:25
555,412,890.12,2024-01-16 15:05:38
556,78,456.78,2024-01-16 09:30:51
557,301,123.45,2024-01-16 11:55:03
558,445,789.01,2024-01-16 14:20:16
559,90,345.67,2024-01-16 08:55:29
560,234,901.23,2024-01-16 13:30:42
561,367,567.89,2024-01-16 16:05:55
562,123,234.56,2024-01-16 10:40:07
563,256,890.12,2024-01-16 12:05:20
564,489,456.78,2024-01-16 15:30:33
565,34,123.45,2024-01-16 09:55:46
566,178,789.01,2024-01-16 11:20:59
567,423,345.67,2024-01-16 14:45:11
568,67,901.23,2024-01-16 08:10:24
569,312,567.89,2024-01-16 13:45:37
570,456,234.56,2024-01-16 16:20:50
571,101,890.12,2024-01-16 10:55:02
572,245,456.78,2024-01-16 12:20:15
573,378,123.45,2024-01-16 15:45:28
574,12,789.01,2024-01-16 09:10:41
575,145,345.67,2024-01-16 11:35:54
576,489,901.23,2024-01-16 14:00:06
577,56,567.89,2024-01-16 08:25:19
578,189,234.56,2024-01-16 13:00:32
579,334,890.12,2024-01-16 16:35:45
580,467,456.78,2024-01-16 10:10:58
581,90,123.45,2024-01-16 12:35:10
582,223,789.01,2024-01-16 15:00:23
583,356,345.67,2024-01-16 09:25:36
584,489,901.23,2024-01-16 11:50:49
585,123,567.89,2024-01-16 14:15:01
586,267,234.56,2024-01-16 08:40:14
587,401,890.12,2024-01-16 13:15:27
588,45,456.78,2024-01-16 16:50:40
589,178,123.45,2024-01-16 10:25:53
590,312,789.01,2024-01-16 12:50:05
591,78,345.67,2024-01-16 15:15:18
592,234,901.23,2024-01-16 09:40:31
593,389,567.89,2024-01-16 11:05:44
594,23,234.56,2024-01-16 14:30:57
595,156,890.12,2024-01-16 08:55:09
596,445,456.78,2024-01-16 13:30:22
597,89,123.45,2024-01-16 16:05:35
598,223,789.01,2024-01-16 10:40:48
599,367,345.67,2024-01-16 12:05:00
600,112,901.23,2024-01-16 15:30:13
601,256,567.89,2024-01-16 09:55:26
602,401,234.56,2024-01-16 11:20:39
603,56,890.12,2024-01-16 14:45:52
604,189,456.78,2024-01-16 08:10:04
605,334,123.45,2024-01-16 13:45:17
606,478,789.01,2024-01-16 16:20:30
607,123,345.67,2024-01-16 10:55:43
608,267,901.23,2024-01-16 12:20:56
609,412,567.89,2024-01-16 15:45:08
610,67,234.56,2024-01-16 09:10:21
611,201,890.12,2024-01-16 11:35:34
612,345,456.78,2024-01-16 14:00:47
613,489,123.45,2024-01-16 08:25:59
614,34,789.01,2024-01-16 13:01:12
615,178,345.67,2024-01-16 16:36:25
616,423,901.23,2024-01-16 10:11:38
617,90,567.89,2024-01-16 12:36:51
618,234,234.56,2024-01-16 15:01:03
619,378,890.12,2024-01-16 09:26:16
620,145,456.78,2024-01-16 11:51:29
621,456,123.45,2024-01-16 14:16:42
622,101,789.01,2024-01-16 08:41:55
623,245,345.67,2024-01-16 13:17:07
624,389,901.23,2024-01-16 16:52:20
625,12,567.89,2024-01-16 10:27:33
626,156,234.56,2024-01-16 12:52:46
627,467,890.12,2024-01-16 15:17:59
628,78,456.78,2024-01-16 09:43:11
629,223,123.45,2024-01-16 11:08:24
630,356,789.01,2024-01-16 14:33:37
631,489,345.67,2024-01-16 08:58:50
632,123,901.23,2024-01-16 13:34:02
633,267,567.89,2024-01-16 16:09:15
634,401,234.56,2024-01-16 10:44:28
635,56,890.12,2024-01-16 12:09:41
636,189,456.78,2024-01-16 15:34:54
637,334,123.45,2024-01-16 09:00:06
638,478,789.01,2024-01-16 11:25:19
639,112,345.67,2024-01-16 14:50:32
640,256,901.23,2024-01-16 08:15:45
641,412,567.89,2024-01-16 13:50:58
642,67,234.56,2024-01-16 16:26:10
643,201,890.12,2024-01-16 10:01:23
644,345,456.78,2024-01-16 12:26:36
645,489,123.45,2024-01-16 15:51:49
646,34,789.01,2024-01-16 09:17:01
647,178,345.67,2024-01-16 11:42:14
648,423,901.23,2024-01-16 14:07:27
649,90,567.89,2024-01-16 08:32:40
650,234,234.56,2024-01-16 13:07:53
651,378,890.12,2024-01-16 16:43:05
652,145,456.78,2024-01-16 10:18:18
653,456,123.45,2024-01-16 12:43:31
654,101,789.01,2024-01-16 15:08:44
655,245,345.67,2024-01-16 09:33:57
656,389,901.23,2024-01-16 11:59:09
657,23,567.89,2024-01-16 14:24:22
658,167,234.56,2024-01-16 08:49:35
659,467,890.12,2024-01-16 13:24:48
660,78,456.78,2024-01-16 16:00:01
661,312,123.45,2024-01-16 10:35:13
662,445,789.01,2024-01-16 12:00:26
663,89,345.67,2024-01-16 15:25:39
664,223,901.23,2024-01-16 09:50:52
