2024-01-15 10:00:39,1001,wan,pass,tcp,203.0.113.10,12010,10.0.0.50,80,S,60
2024-01-15 10:00:42,1001,wan,pass,tcp,203.0.113.11,12011,10.0.0.50,80,S,60
2024-01-15 10:00:45,1001,wan,pass,tcp,203.0.113.12,12012,10.0.0.50,80,S,60
2024-01-15 10:00:48,1001,wan,pass,tcp,203.0.113.13,12013,10.0.0.50,80,S,60
2024-01-15 10:00:51,1001,wan,pass,tcp,203.0.113.14,12014,10.0.0.50,80,S,60
2024-01-15 10:00:54,1001,wan,pass,tcp,203.0.113.15,12015,10.0.0.50,80,S,60
2024-01-15 10:00:57,1001,wan,pass,tcp,203.0.113.16,12016,10.0.0.50,80,S,60
2024-01-15 10:01:00,1001,wan,pass,tcp,203.0.113.17,12017,10.0.0.50,80,S,60
2024-01-15 10:01:03,1001,wan,pass,tcp,203.0.113.18,12018,10.0.0.50,80,S,60
2024-01-15 10:01:06,1001,wan,pass,tcp,203.0.113.19,12019,10.0.0.50,80,S,60
2024-01-15 10:01:09,1001,wan,pass,tcp,203.0.113.20,12020,10.0.0.50,80,S,60
2024-01-15 10:01:12,1001,wan,pass,tcp,203.0.113.21,12021,10.0.0.50,80,S,60
2024-01-15 10:01:15,1001,wan,pass,tcp,203.0.113.22,12022,10.0.0.50,80,S,60
2024-01-15 10:01:18,1001,wan,pass,tcp,203.0.113.23,12023,10.0.0.50,80,S,60
2024-01-15 10:01:21,1001,wan,pass,tcp,203.0.113.24,12024,10.0.0.50,80,S,60
2024-01-15 10:01:24,1001,wan,pass,tcp,203.0.113.25,12025,10.0.0.50,80,S,60
2024-01-15 10:01:27,1001,wan,pass,tcp,198.51.100.1,13001,10.0.0.50,80,S,60
2024-01-15 10:01:30,1001,wan,pass,tcp,198.51.100.2,13002,10.0.0.50,80,S,60
2024-01-15 10:01:33,1001,wan,pass,tcp,198.51.100.3,13003,10.0.0.50,80,S,60
2024-01-15 10:01:36,1001,wan,pass,tcp,198.51.100.4,13004,10.0.0.50,80,S,60
2024-01-15 10:01:39,1001,wan,pass,tcp,198.51.100.5,13005,10.0.0.50,80,S,60
2024-01-15 10:01:42,1001,wan,pass,tcp,198.51.100.6,13006,10.0.0.50,80,S,60
2024-01-15 10:01:45,1001,wan,pass,tcp,198.51.100.7,13007,10.0.0.50,80,S,60
2024-01-15 10:01:48,1001,wan,pass,tcp,198.51.100.8,13008,10.0.0.50,80,S,60
2024-01-15 10:01:51,1001,wan,pass,tcp,198.51.100.9,13009,10.0.0.50,80,S,60
2024-01-15 10:01:54,1001,wan,pass,tcp,198.51.100.10,13010,10.0.0.50,80,S,60
2024-01-15 10:01:57,1001,wan,pass,tcp,198.51.100.11,13011,10.0.0.50,80,S,60
2024-01-15 10:02:00,1001,wan,pass,tcp,198.51.100.12,13012,10.0.0.50,80,S,60
2024-01-15 10:02:03,1001,wan,pass,tcp,198.51.100.13,13013,10.0.0.50,80,S,60
2024-01-15 10:02:06,1001,wan,pass,tcp,198.51.100.14,13014,10.0.0.50,80,S,60
2024-01-15 10:02:09,1001,wan,pass,tcp,198.51.100.15,13015,10.0.0.50,80,S,60
2024-01-15 10:02:12,1001,wan,pass,tcp,198.51.100.16,13016,10.0.0.50,80,S,60
2024-01-15 10:02:15,1001,wan,pass,tcp,198.51.100.17,13017,10.0.0.50,80,S,60
2024-01-15 10:02:18,1001,wan,pass,tcp,198.51.100.18,13018,10.0.0.50,80,S,60
2024-01-15 10:02:21,1001,wan,pass,tcp,198.51.100.19,13019,10.0.0.50,80,S,60
2024-01-15 10:02:24,1001,wan,pass,tcp,198.51.100.20,13020,10.0.0.50,80,S,60
2024-01-15 10:02:27,1001,wan,pass,tcp,198.51.100.21,13021,10.0.0.50,80,S,60
2024-01-15 10:02:30,1001,wan,pass,tcp,198.51.100.22,13022,10.0.0.50,80,S,60
2024-01-15 10:02:33,1001,wan,pass,tcp,198.51.100.23,13023,10.0.0.50,80,S,60
2024-01-15 10:02:36,1001,wan,pass,tcp,198.51.100.24,13024,10.0.0.50,80,S,60
2024-01-15 10:02:39,1001,wan,pass,tcp,198.51.100.25,13025,10.0.0.50,80,S,60
2024-01-15 10:02:42,1001,wan,pass,tcp,192.0.2.1,14001,10.0.0.50,80,S,60
2024-01-15 10:02:45,1001,wan,pass,tcp,192.0.2.2,14002,10.0.0.50,80,S,60
2024-01-15 10:02:48,1001,wan,pass,tcp,192.0.2.3,14003,10.0.0.50,80,S,60
2024-01-15 10:02:51,1001,wan,pass,tcp,192.0.2.4,14004,10.0.0.50,80,S,60
2024-01-15 10:02:54,1001,wan,pass,tcp,192.0.2.5,14005,10.0.0.50,80,S,60
2024-01-15 10:02:57,1001,wan,pass,tcp,192.0.2.6,14006,10.0.0.50,80,S,60
2024-01-15 10:03:00,1001,wan,pass,tcp,192.0.2.7,14007,10.0.0.50,80,S,60
2024-01-15 10:03:03,1001,wan,pass,tcp,192.0.2.8,14008,10.0.0.50,80,S,60
2024-01-15 10:03:06,1001,wan,pass,tcp,192.0.2.9,14009,10.0.0.50,80,S,60
2024-01-15 10:03:09,1001,wan,pass,tcp,192.0.2.10,14010,10.0.0.50,80,S,60
2024-01-15 10:03:12,1001,wan,pass,tcp,192.0.2.11,14011,10.0.0.50,80,S,60
2024-01-15 10:03:15,1001,wan,pass,tcp,192.0.2.12,14012,10.0.0.50,80,S,60
2024-01-15 10:03:18,1001,wan,pass,tcp,192.0.2.13,14013,10.0.0.50,80,S,60
2024-01-15 10:03:21,1001,wan,pass,tcp,192.0.2.14,14014,10.0.0.50,80,S,60
2024-01-15 10:03:24,1001,wan,pass,tcp,192.0.2.15,14015,10.0.0.50,80,S,60
2024-01-15 10:03:27,1001,wan,pass,tcp,192.0.2.16,14016,10.0.0.50,80,S,60
2024-01-15 10:03:30,1001,wan,pass,tcp,192.0.2.17,14017,10.0.0.50,80,S,60
2024-01-15 10:03:33,1001,wan,pass,tcp,192.0.2.18,14018,10.0.0.50,80,S,60
2024-01-15 10:03:36,1001,wan,pass,tcp,192.0.2.19,14019,10.0.0.50,80,S,60
2024-01-15 10:03:39,1001,wan,pass,tcp,192.0.2.20,14020,10.0.0.50,80,S,60
2024-01-15 10:03:42,1001,wan,pass,tcp,192.0.2.21,14021,10.0.0.50,80,S,60
2024-01-15 10:03:45,1001,wan,pass,tcp,192.0.2.22,14022,10.0.0.50,80,S,60
2024-01-15 10:03:48,1001,wan,pass,tcp,192.0.2.23,14023,10.0.0.50,80,S,60
2024-01-15 10:03:51,1001,wan,pass,tcp,192.0.2.24,14024,10.0.0.50,80,S,60
2024-01-15 10:03:54,1001,wan,pass,tcp,192.0.2.25,14025,10.0.0.50,80,S,60
2024-01-15 11:00:12,1001,wan,pass,tcp,203.0.113.26,15001,10.0.0.50,80,S,60
2024-01-15 11:00:15,1001,wan,pass,tcp,203.0.113.27,15002,10.0.0.50,80,S,60
2024-01-15 11:00:18,1001,wan,pass,tcp,203.0.113.28,15003,10.0.0.50,80,S,60
2024-01-15 11:00:21,1001,wan,pass,tcp,203.0.113.29,15004,10.0.0.50,80,S,60
2024-01-15 11:00:24,1001,wan,pass,tcp,203.0.113.30,15005,10.0.0.50,80,S,60
2024-01-15 11:00:27,1001,wan,pass,tcp,203.0.113.31,15006,10.0.0.50,80,S,60
2024-01-15 11:00:30,1001,wan,pass,tcp,203.0.113.32,15007,10.0.0.50,80,S,60
2024-01-15 11:00:33,1001,wan,pass,tcp,203.0.113.33,15008,10.0.0.50,80,S,60
2024-01-15 11:00:36,1001,wan,pass,tcp,203.0.113.34,15009,10.0.0.50,80,S,60
2024-01-15 11:00:39,1001,wan,pass,tcp,203.0.113.35,15010,10.0.0.50,80,S,60
2024-01-15 11:00:42,1001,wan,pass,tcp,203.0.113.36,15011,10.0.0.50,80,S,60
2024-01-15 11:00:45,1001,wan,pass,tcp,203.0.113.37,15012,10.0.0.50,80,S,60
2024-01-15 11:00:48,1001,wan,pass,tcp,203.0.113.38,15013,10.0.0.50,80,S,60
2024-01-15 11:00:51,1001,wan,pass,tcp,203.0.113.39,15014,10.0.0.50,80,S,60
2024-01-15 11:00:54,1001,wan,pass,tcp,203.0.113.40,15015,10.0.0.50,80,S,60
2024-01-15 11:00:57,1001,wan,pass,tcp,203.0.113.41,15016,10.0.0.50,80,S,60
2024-01-15 11:01:00,1001,wan,pass,tcp,203.0.113.42,15017,10.0.0.50,80,S,60
2024-01-15 11:01:03,1001,wan,pass,tcp,203.0.113.43,15018,10.0.0.50,80,S,60
2024-01-15 11:01:06,1001,wan,pass,tcp,203.0.113.44,15019,10.0.0.50,80,S,60
2024-01-15 11:01:09,1001,wan,pass,tcp,203.0.113.45,15020,10.0.0.50,80,S,60
2024-01-15 11:01:12,1001,wan,pass,tcp,203.0.113.46,15021,10.0.0.50,80,S,60
2024-01-15 11:01:15,1001,wan,pass,tcp,203.0.113.47,15022,10.0.0.50,80,S,60
2024-01-15 11:01:18,1001,wan,pass,tcp,203.0.113.48,15023,10.0.0.50,80,S,60
2024-01-15 11:01:21,1001,wan,pass,tcp,203.0.113.49,15024,10.0.0.50,80,S,60
2024-01-15 11:01:24,1001,wan,pass,tcp,203.0.113.50,15025,10.0.0.50,80,S,60
2024-01-15 11:01:27,1001,wan,pass,tcp,198.51.100.26,16001,10.0.0.50,80,S,60
2024-01-15 11:01:30,1001,wan,pass,tcp,198.51.100.27,16002,10.0.0.50,80,S,60
2024-01-15 11:01:33,1001,wan,pass,tcp,198.51.100.28,16003,10.0.0.50,80,S,60
2024-01-15 11:01:36,1001,wan,pass,tcp,198.51.100.29,16004,10.0.0.50,80,S,60
2024-01-15 11:01:39,1001,wan,pass,tcp,198.51.100.30,16005,10.0.0.50,80,S,60
2024-01-15 11:01:42,1001,wan,pass,tcp,198.51.100.31,16006,10.0.0.50,80,S,60
2024-01-15 11:01:45,1001,wan,pass,tcp,198.51.100.32,16007,10.0.0.50,80,S,60
2024-01-15 11:01:48,1001,wan,pass,tcp,198.51.100.33,16008,10.0.0.50,80,S,60
2024-01-15 11:01:51,1001,wan,pass,tcp,198.51.100.34,16009,10.0.0.50,80,S,60
2024-01-15 11:01:54,1001,wan,pass,tcp,198.51.100.35,16010,10.0.0.50,80,S,60
2024-01-15 11:01:57,1001,wan,pass,tcp,198.51.100.36,16011,10.0.0.50,80,S,60
2024-01-15 11:02:00,1001,wan,pass,tcp,198.51.100.37,16012,10.0.0.50,80,S,60
2024-01-15 11:02:03,1001,wan,pass,tcp,198.51.100.38,16013,10.0.0.50,80,S,60
2024-01-15 11:02:06,1001,wan,pass,tcp,198.51.100.39,16014,10.0.0.50,80,S,60
2024-01-15 11:02:09,1001,wan,pass,tcp,198.51.100.40,16015,10.0.0.50,80,S,60
2024-01-15 11:02:12,1001,wan,pass,tcp,198.51.100.41,16016,10.0.0.50,80,S,60
2024-01-15 11:02:15,1001,wan,pass,tcp,198.51.100.42,16017,10.0.0.50,80,S,60
2024-01-15 11:02:18,1001,wan,pass,tcp,198.51.100.43,16018,10.0.0.50,80,S,60
2024-01-15 11:02:21,1001,wan,pass,tcp,198.51.100.44,16019,10.0.0.50,80,S,60
2024-01-15 11:02:24,1001,wan,pass,tcp,198.51.100.45,16020,10.0.0.50,80,S,60
2024-01-15 11:02:27,1001,wan,pass,tcp,198.51.100.46,16021,10.0.0.50,80,S,60
2024-01-15 11:02:30,1001,wan,pass,tcp,198.51.100.47,16022,10.0.0.50,80,S,60
2024-01-15 11:02:33,1001,wan,pass,tcp,198.51.100.48,16023,10.0.0.50,80,S,60
2024-01-15 11:02:36,1001,wan,pass,tcp,198.51.100.49,16024,10.0.0.50,80,S,60
2024-01-15 11:02:39,1001,wan,pass,tcp,198.51.100.50,16025,10.0.0.50,80,S,60
2024-01-15 12:00:12,1001,wan,pass,tcp,192.0.2.26,17001,10.0.0.50,80,S,60
2024-01-15 12:00:15,1001,wan,pass,tcp,192.0.2.27,17002,10.0.0.50,80,S,60
2024-01-15 12:00:18,1001,wan,pass,tcp,192.0.2.28,17003,10.0.0.50,80,S,60
2024-01-15 12:00:21,1001,wan,pass,tcp,192.0.2.29,17004,10.0.0.50,80,S,60
2024-01-15 12:00:24,1001,wan,pass,tcp,192.0.2.30,17005,10.0.0.50,80,S,60
2024-01-15 12:00:27,1001,wan,pass,tcp,192.0.2.31,17006,10.0.0.50,80,S,60
2024-01-15 12:00:30,1001,wan,pass,tcp,192.0.2.32,17007,10.0.0.50,80,S,60
2024-01-15 12:00:33,1001,wan,pass,tcp,192.0.2.33,17008,10.0.0.50,80,S,60
2024-01-15 12:00:36,1001,wan,pass,tcp,192.0.2.34,17009,10.0.0.50,80,S,60
2024-01-15 12:00:39,1001,wan,pass,tcp,192.0.2.35,17010,10.0.0.50,80,S,60
2024-01-15 12:00:42,1001,wan,pass,tcp,192.0.2.36,17011,10.0.0.50,80,S,60
2024-01-15 12:00:45,1001,wan,pass,tcp,192.0.2.37,17012,10.0.0.50,80,S,60
2024-01-15 12:00:48,1001,wan,pass,tcp,192.0.2.38,17013,10.0.0.50,80,S,60
2024-01-15 12:00:51,1001,wan,pass,tcp,192.0.2.39,17014,10.0.0.50,80,S,60
2024-01-15 12:00:54,1001,wan,pass,tcp,192.0.2.40,17015,10.0.0.50,80,S,60
2024-01-15 12:00:57,1001,wan,pass,tcp,192.0.2.41,17016,10.0.0.50,80,S,60
2024-01-15 12:01:00,1001,wan,pass,tcp,192.0.2.42,17017,10.0.0.50,80,S,60
2024-01-15 12:01:03,1001,wan,pass,tcp,192.0.2.43,17018,10.0.0.50,80,S,60
2024-01-15 12:01:06,1001,wan,pass,tcp,192.0.2.44,17019,10.0.0.50,80,S,60
2024-01-15 12:01:09,1001,wan,pass,tcp,192.0.2.45,17020,10.0.0.50,80,S,60
2024-01-15 12:01:12,1001,wan,pass,tcp,192.0.2.46,17021,10.0.0.50,80,S,60
2024-01-15 12:01:15,1001,wan,pass,tcp,192.0.2.47,17022,10.0.0.50,80,S,60
2024-01-15 12:01:18,1001,wan,pass,tcp,192.0.2.48,17023,10.0.0.50,80,S,60
2024-01-15 12:01:21,1001,wan,pass,tcp,192.0.2.49,17024,10.0.0.50,80,S,60
2024-01-15 12:01:24,1001,wan,pass,tcp,192.0.2.50,17025,10.0.0.50,80,S,60
2024-01-15 13:00:12,1001,wan,pass,tcp,203.0.113.51,18001,10.0.0.50,80,S,60
2024-01-15 13:00:15,1001,wan,pass,tcp,203.0.113.52,18002,10.0.0.50,80,S,60
2024-01-15 13:00:18,1001,wan,pass,tcp,203.0.113.53,18003,10.0.0.50,80,S,60
2024-01-15 13:00:21,1001,wan,pass,tcp,203.0.113.54,18004,10.0.0.50,80,S,60
2024-01-15 13:00:24,1001,wan,pass,tcp,203.0.113.55,18005,10.0.0.50,80,S,60
2024-01-15 13:00:27,1001,wan,pass,tcp,203.0.113.56,18006,10.0.0.50,80,S,60
2024-01-15 13:00:30,1001,wan,pass,tcp,203.0.113.57,18007,10.0.0.50,80,S,60
2024-01-15 13:00:33,1001,wan,pass,tcp,203.0.113.58,18008,10.0.0.50,80,S,60
2024-01-15 13:00:36,1001,wan,pass,tcp,203.0.113.59,18009,10.0.0.50,80,S,60
2024-01-15 13:00:39,1001,wan,pass,tcp,203.0.113.60,18010,10.0.0.50,80,S,60
2024-01-15 13:00:42,1001,wan,pass,tcp,203.0.113.61,18011,10.0.0.50,80,S,60
2024-01-15 13:00:45,1001,wan,pass,tcp,203.0.113.62,18012,10.0.0.50,80,S,60
2024-01-15 13:00:48,1001,wan,pass,tcp,203.0.113.63,18013,10.0.0.50,80,S,60
2024-01-15 13:00:51,1001,wan,pass,tcp,203.0.113.64,18014,10.0.0.50,80,S,60
2024-01-15 13:00:54,1001,wan,pass,tcp,203.0.113.65,18015,10.0.0.50,80,S,60
2024-01-15 13:00:57,1001,wan,pass,tcp,203.0.113.66,18016,10.0.0.50,80,S,60
2024-01-15 13:01:00,1001,wan,pass,tcp,203.0.113.67,18017,10.0.0.50,80,S,60
2024-01-15 13:01:03,1001,wan,pass,tcp,203.0.113.68,18018,10.0.0.50,80,S,60
2024-01-15 13:01:06,1001,wan,pass,tcp,203.0.113.69,18019,10.0.0.50,80,S,60
2024-01-15 13:01:09,1001,wan,pass,tcp,203.0.113.70,18020,10.0.0.50,80,S,60
2024-01-15 14:15:23,1000,wan,pass,tcp,192.168.1.130,54890,10.0.0.50,443,A,1500
2024-01-15 15:22:11,1000,wan,pass,udp,172.16.0.15,51982,8.8.8.8,53,,105
2024-01-15 16:30:12,1002,wan,pass,udp,172.16.0.20,53241,8.8.8.8,53,,128
2024-01-15 17:45:33,1000,wan,pass,tcp,192.168.1.135,45678,10.0.0.50,443,A,1420
2024-01-15 18:12:44,1000,wan,pass,tcp,192.168.1.140,52345,10.0.0.50,22,S,60
2024-01-15 18:12:45,1000,wan,pass,tcp,10.0.0.50,22,192.168.1.140,52345,SA,60
2024-01-15 18:12:46,1000,wan,pass,tcp,192.168.1.140,52345,10.0.0.50,22,A,52
2024-01-15 19:25:18,1000,wan,pass,udp,172.16.0.25,48923,1.1.1.1,53,,92
2024-01-15 20:33:27,1000,wan,pass,tcp,192.168.1.145,49821,10.0.0.50,443,A,1500
2024-01-15 21:44:55,1000,wan,pass,tcp,192.168.1.150,51234,10.0.0.50,80,S,60
2024-01-15 21:44:56,1000,wan,pass,tcp,10.0.0.50,80,192.168.1.150,51234,SA,60
2024-01-15 21:44:57,1000,wan,pass,tcp,192.168.1.150,51234,10.0.0.50,80,A,52
2024-01-15 22:15:44,1000,wan,pass,tcp,192.168.1.155,44789,10.0.0.50,443,A,1380
2024-01-15 23:05:19,1000,wan,pass,tcp,10.0.0.50,443,192.168.1.160,54321,A,1500
2024-01-15 23:33:27,1000,wan,pass,udp,172.16.0.30,49234,8.8.4.4,53,,118
2024-01-15 23:48:33,1000,wan,pass,tcp,192.168.1.165,48234,10.0.0.50,443,A,1460
