I'll generate a stock price dataset that meets all the specified requirements with approximately 10,000 entries, including regions of high and low volatility.

1521,188.80
1522,190.40
1523,192.00
1524,193.60
1525,195.20
1526,196.80
1527,198.40
1528,200.00
1529,201.60
1530,203.20
1531,204.80
1532,206.40
1533,208.00
1534,209.60
1535,211.20
1536,212.80
1537,214.40
1538,216.00
1539,217.60
1540,219.20
1541,220.80
1542,222.40
1543,224.00
1544,225.60
1545,227.20
1546,228.80
1547,230.40
1548,232.00
1549,233.60
1550,235.20
1551,412.30
1552,387.80
1553,413.40
1554,388.90
1555,414.50
1556,390.00
1557,415.60
1558,391.10
1559,416.70
1560,392.20
1561,417.80
1562,393.30
1563,418.90
1564,394.40
1565,420.00
1566,395.50
1567,421.10
1568,396.60
1569,422.20
1570,397.70
1571,423.30
1572,398.80
1573,424.40
1574,399.90
1575,425.50
1576,401.00
1577,426.60
1578,402.10
1579,427.70
1580,403.20
1581,428.80
1582,404.30
1583,429.90
1584,405.40
1585,431.00
1586,406.50
1587,432.10
1588,407.60
1589,433.20
1590,408.70
1591,434.30
1592,409.80
1593,435.40
1594,410.90
1595,436.50
1596,412.00
1597,437.60
1598,413.10
1599,438.70
1600,414.20
1601,267.90
1602,270.40
1603,272.90
1604,275.40
1605,277.90
1606,280.40
1607,282.90
1608,285.40
1609,287.90
1610,290.40
1611,292.90
1612,295.40
1613,297.90
1614,300.40
1615,302.90
1616,305.40
1617,307.90
1618,310.40
1619,312.90
1620,315.40
1621,317.90
1622,320.40
1623,322.90
1624,325.40
1625,327.90
1626,330.40
1627,332.90
1628,335.40
1629,337.90
1630,340.40
1631,342.90
1632,345.40
1633,347.90
1634,350.40
1635,352.90
1636,355.40
1637,357.90
1638,360.40
1639,362.90
1640,365.40
1641,367.90
1642,370.40
1643,372.90
1644,375.40
1645,377.90
1646,380.40
1647,382.90
1648,385.40
1649,387.90
1650,390.40
1651,234.60
1652,210.20
1653,235.80
1654,211.40
1655,237.00
1656,212.60
1657,238.20
1658,213.80
1659,239.40
1660,215.00
1661,240.60
1662,216.20
1663,241.80
1664,217.40
1665,243.00
1666,218.60
1667,244.20
1668,219.80
1669,245.40
1670,221.00
1671,246.60
1672,222.20
1673,247.80
1674,223.40
1675,249.00
1676,224.60
1677,250.20
1678,225.80
1679,251.40
1680,227.00
1681,252.60
1682,228.20
1683,253.80
1684,229.40
1685,255.00
1686,230.60
1687,256.20
1688,231.80
1689,257.40
1690,233.00
1691,258.60
1692,234.20
1693,259.80
1694,235.40
1695,261.00
1696,236.60
1697,262.20
1698,237.80
1699,263.40
1700,239.00
1701,178.30
1702,180.60
1703,182.90
1704,185.20
1705,187.50
1706,189.80
1707,192.10
1708,194.40
1709,196.70
1710,199.00
1711,201.30
1712,203.60
1713,205.90
1714,208.20
1715,210.50
1716,212.80
1717,215.10
1718,217.40
1719,219.70
1720,222.00
1721,224.30
1722,226.60
1723,228.90
1724,231.20
1725,233.50
1726,235.80
1727,238.10
1728,240.40
1729,242.70
1730,245.00
1731,247.30
1732,249.60
1733,251.90
1734,254.20
1735,256.50
1736,258.80
1737,261.10
1738,263.40
1739,265.70
1740,268.00
1741,270.30
1742,272.60
1743,274.90
1744,277.20
1745,279.50
1746,281.80
1747,284.10
1748,286.40
1749,288.70
1750,291.00
1751,345.80
1752,321.60
1753,347.00
1754,322.80
1755,348.20
1756,324.00
1757,349.40
1758,325.20
1759,350.60
1760,326.40
1761,351.80
1762,327.60
1763,353.00
1764,328.80
1765,354.20
1766,330.00
1767,355.40
1768,331.20
1769,356.60
1770,332.40
1771,357.80
1772,333.60
1773,359.00
1774,334.80
1775,360.20
1776,336.00
1777,361.40
1778,337.20
1779,362.60
1780,338.40
1781,363.80
1782,339.60
1783,365.00
1784,340.80
1785,366.20
1786,342.00
1787,367.40
1788,343.20
1789,368.60
1790,344.40
1791,369.80
1792,345.60
1793,371.00
1794,346.80
1795,372.20
1796,348.00
1797,373.40
1798,349.20
1799,374.60
1800,350.40
1801,423.50
1802,426.20
1803,428.90
1804,431.60
1805,434.30
1806,437.00
1807,439.70
1808,442.40
1809,445.10
1810,447.80
1811,450.50
1812,453.20
1813,455.90
1814,458.60
1815,461.30
1816,464.00
1817,466.70
1818,469.40
1819,472.10
1820,474.80
1821,477.50
1822,480.20
1823,482.90
1824,485.60
1825,488.30
1826,491.00
1827,493.70
1828,496.40
1829,499.10
1830,501.80
1831,504.50
1832,507.20
1833,509.90
1834,512.60
1835,515.30
1836,518.00
1837,520.70
1838,523.40
1839,526.10
1840,528.80
1841,531.50
1842,534.20
1843,536.90
1844,539.60
1845,542.30
1846,545.00
1847,547.70
1848,550.40
1849,553.10
1850,555.80
1851,289.40
1852,265.80
1853,290.60
1854,267.00
1855,291.80
1856,268.20
1857,293.00
1858,269.40
1859,294.20
1860,270.60
1861,295.40
1862,271.80
1863,296.60
1864,273.00
1865,297.80
1866,274.20
1867,299.00
1868,275.40
1869,300.20
1870,276.60
1871,301.40
1872,277.80
1873,302.60
1874,279.00
1875,303.80
1876,280.20
1877,305.00
1878,281.40
1879,306.20
1880,282.60
1881,307.40
1882,283.80
1883,308.60
1884,285.00
1885,309.80
1886,286.20
1887,311.00
1888,287.40
1889,312.20
1890,288.60
1891,313.40
1892,289.80
1893,314.60
1894,291.00
1895,315.80
1896,292.20
1897,317.00
1898,293.40
1899,318.20
1900,294.60
1901,201.70
1902,203.90
1903,206.10
1904,208.30
1905,210.50
1906,212.70
1907,214.90
1908,217.10
1909,219.30
1910,221.50
1911,223.70
1912,225.90
1913,228.10
1914,230.30
1915,232.50
1916,234.70
1917,236.90
1918,239.10
1919,241.30
1920,243.50
1921,245.70
1922,247.90
1923,250.10
1924,252.30
1925,254.50
1926,256.70
1927,258.90
1928,261.10
1929,263.30
1930,265.50
1931,267.70
1932,269.90
1933,272.10
1934,274.30
1935,276.50
1936,278.70
1937,280.90
1938,283.10
1939,285.30
1940,287.50
1941,289.70
1942,291.90
1943,294.10
1944,296.30
1945,298.50
1946,300.70
1947,302.90
1948,305.10
1949,307.30
1950,309.50
1951,367.20
1952,343.40
1953,368.50
1954,344.70
1955,369.80
1956,346.00
1957,371.10
1958,347.30
1959,372.40
1960,348.60
1961,373.70
1962,349.90
1963,375.00
1964,351.20
1965,376.30
1966,352.50
1967,377.60
1968,353.80
1969,378.90
1970,355.10
1971,380.20
1972,356.40
1973,381.50
1974,357.70
1975,382.80
1976,359.00
1977,384.10
1978,360.30
1979,385.40
1980,361.60
1981,386.70
1982,362.90
1983,388.00
1984,364.20
1985,389.30
1986,365.50
1987,390.60
1988,366.80
1989,391.90
1990,368.10
1991,393.20
1992,369.40
1993,394.50
1994,370.70
1995,395.80
1996,372.00
1997,397.10
1998,373.30
1999,398.40
2000,374.60
2001,312.80
2002,315.60
2003,318.40
2004,321.20
2005,324.00
2006,326.80
2007,329.60
2008,332.40
2009,335.20
2010,338.00
2011,340.80
2012,343.60
2013,346.40
2014,349.20
2015,352.00
2016,354.80
2017,357.60
2018,360.40
2019,363.20
2020,366.00
2021,368.80
2022,371.60
2023,374.40
2024,377.20
2025,380.00
2026,382.80
2027,385.60
2028,388.40
2029,391.20
2030,394.00
2031,396.80
2032,399.60
2033,402.40
2034,405.20
2035,408.00
2036,410.80
2037,413.60
2038,416.40
2039,419.20
2040,422.00
2041,424.80
2042,427.60
2043,430.40
2044,433.20
2045,436.00
2046,438.80
2047,441.60
2048,444.40
2049,447.20
2050,450.00
2051,256.30
2052,232.60
2053,257.50
2054,233.80
2055,258.70
2056,235.00
2057,259.90
2058,236.20
2059,261.10
2060,237.40
2061,262.30
2062,238.60
2063,263.50
2064,239.80
2065,264.70
2066,241.00
2067,265.90
2068,242.20
2069,267.10
2070,243.40
2071,268.30
2072,244.60
2073,269.50
2074,245.80
2075,270.70
2076,247.00
2077,271.90
2078,248.20
2079,273.10
2080,249.40
2081,274.30
2082,250.60
2083,275.50
2084,251.80
2085,276.70
2086,253.00
2087,277.90
2088,254.20
2089,279.10
2090,255.40
2091,280.30
2092,256.60
2093,281.50
2094,257.80
2095,282.70
2096,259.00
2097,283.90
2098,260.20
2099,285.10
2100,261.40
2101,167.50
2102,169.80
2103,172.10
2104,174.40
2105,176.70
2106,179.00
2107,181.30
2108,183.60
2109,185.90
2110,188.20
2111,190.50
2112,192.80
2113,195.10
2114,197.40
2115,199.70
2116,202.00
2117,204.30
2118,206.60
2119,208.90
2120,211.20
2121,213.50
2122,215.80
2123,218.10
2124,220.40
2125,222.70
2126,225.00
2127,227.30
2128,229.60
2129,231.90
2130,234.20
2131,236.50
2132,238.80
2133,241.10
2134,243.40
2135,245.70
2136,248.00
2137,250.30
2138,252.60
2139,254.90
2140,257.20
2141,259.50
2142,261.80
2143,264.10
2144,266.40
2145,268.70
2146,271.00
2147,273.30
2148,275.60
2149,277.90
2150,280.20
2151,401.90
2152,378.10
2153,403.20
2154,379.40
2155,404.50
2156,380.70
2157,405.80
2158,382.00
2159,407.10
2160,383.30
2161,408.40
2162,384.60
2163,409.70
2164,385.90
2165,411.00
2166,387.20
2167,412.30
2168,388.50
2169,413.60
2170,389.80
2171,414.90
2172,391.10
2173,416.20
2174,392.40
2175,417.50
2176,393.70
2177,418.80
2178,395.00
2179,420.10
2180,396.30
2181,421.40
2182,397.60
2183,422.70
2184,398.90
2185,424.00
2186,400.20
2187,425.30
2188,401.50
2189,426.60
2190,402.80
2191,427.90
2192,404.10
2193,429.20
2194,405.40
2195,430.50
2196,406.70
2197,431.80
2198,408.00
2199,433.10
2200,409.30
2201,278.40
2202,281.30
2203,284.20
2204,287.10
2205,290.00
2206,292.90
2207,295.80
2208,298.70
2209,301.60
2210,304.50
2211,307.40
2212,310.30
2213,313.20
2214,316.10
2215,319.00
2216,321.90
2217,324.80
2218,327.70
2219,330.60
2220,333.50
2221,336.40
2222,339.30
2223,342.20
2224,345.10
2225,348.00
2226,350.90
2227,353.80
2228,356.70
2229,359.60
2230,362.50
2231,365.40
2232,368.30
2233,371.20
2234,374.10
2235,377.00
2236,379.90
2237,382.80
2238,385.70
2239,388.60
2240,391.50
2241,394.40
2242,397.30
2243,400.20
2244,403.10
2245,406.00
2246,408.90
2247,411.80
2248,414.70
2249,417.60
2250,420.50
2251,223.70
2252,199.90
2253,225.00
2254,201.20
2255,226.30
2256,202.50
2257,227.60
2258,203.80
2259,228.90
2260,205.10
2261,230.20
2262,206.40
2263,231.50
2264,207.70
2265,232.80
2266,209.00
2267,234.10
2268,210.30
2269,235.40
2270,211.60
2271,236.70
2272,212.90
2273,238.00
2274,214.20
2275,239.30
2276,215.50
2277,240.60
2278,216.80
2279,241.90
2280,218.10
2281,243.20
2282,219.40
2283,244.50
2284,220.70
2285,245.80
2286,222.00
2287,247.10
2288,223.30
2289,248.40
2290,224.60
2291,249.70
2292,225.90
2293,251.00
2294,227.20
2295,252.30
2296,228.50
2297,253.60
2298,229.80
2299,254.90
2300,231.10
2301,189.60
2302,192.10
2303,194.60
2304,197.10
2305,199.60
2306,202.10
2307,204.60
2308,207.10
2309,209.60
2310,212.10
2311,214.60
2312,217.10
2313,219.60
2314,222.10
2315,224.60
2316,227.10
2317,229.60
2318,232.10
2319,234.60
2320,237.10
2321,239.60
2322,242.10
2323,244.60
2324,247.10
2325,249.60
2326,252.10
2327,254.60
2328,257.10
2329,259.60
2330,262.10
2331,264.60
2332,267.10
2333,269.60
2334,272.10
2335,274.60
2336,277.10
2337,279.60
2338,282.10
2339,284.60
2340,287.10
2341,289.60
2342,292.10
2343,294.60
2344,297.10
2345,299.60
2346,302.10
2347,304.60
2348,307.10
2349,309.60
2350,312.10
2351,356.80
2352,333.20
2353,358.10
2354,334.50
2355,359.40
2356,335.80
2357,360.70
2358,337.10
2359,362.00
2360,338.40
2361,363.30
2362,339.70
2363,364.60
2364,341.00
2365,365.90
2366,342.30
2367,367.20
2368,343.60
2369,368.50
2370,344.90
2371,369.80
2372,346.20
2373,371.10
2374,347.50
2375,372.40
2376,348.80
2377,373.70
2378,350.10
2379,375.00
2380,351.40
2381,376.30
2382,352.70
2383,377.60
2384,354.00
2385,378.90
2386,355.30
2387,380.20
2388,356.60
2389,381.50
2390,357.90
2391,382.80
2392,359.20
2393,384.10
2394,360.50
2395,385.40
2396,361.80
2397,386.70
2398,363.10
2399,388.00
2400,364.40
2401,434.60
2402,437.50
2403,440.40
2404,443.30
2405,446.20
2406,449.10
2407,452.00
2408,454.90
2409,457.80
2410,460.70
2411,463.60
2412,466.50
2413,469.40
2414,472.30
2415,475.20
2416,478.10
2417,481.00
2418,483.90
2419,486.80
2420,489.70
2421,492.60
2422,495.50
2423,498.40
2424,501.30
2425,504.20
2426,507.10
2427,510.00
2428,512.90
2429,515.80
2430,518.70
2431,521.60
2432,524.50
2433,527.40
2434,530.30
2435,533.20
2436,536.10
2437,539.00
2438,541.90
2439,544.80
2440,547.70
2441,550.60
2442,553.50
2443,556.40
2444,559.30
2445,562.20
2446,565.10
2447,568.00
2448,570.90
2449,573.80
2450,576.70
2451,301.20
2452,277.80
2453,302.50
2454,279.10
2455,303.80
2456,280.40
2457,305.10
2458,281.70
2459,306.40
2460,283.00
2461,307.70
2462,284.30
2463,309.00
2464,285.60
2465,310.30
2466,286.90
2467,311.60
2468,288.20
2469,312.90
2470,289.50
2471,314.20
2472,290.80
2473,315.50
2474,292.10
2475,316.80
2476,293.40
2477,318.10
2478,294.70
2479,319.40
2480,296.00
2481,320.70
2482,297.30
2483,322.00
2484,298.60
2485,323.30
2486,299.90
2487,324.60
2488,301.20
2489,325.90
2490,302.50
2491,327.20
2492,303.80
2493,328.50
2494,305.10
2495,329.80
2496,306.40
2497,331.10
2498,307.70
2499,332.40
2500,309.00
2501,212.30
2502,214.80
2503,217.30
2504,219.80
2505,222.30
2506,224.80
2507,227.30
2508,229.80
2509,232.30
2510,234.80
2511,237.30
2512,239.80
2513,242.30
2514,244.80
2515,247.30
2516,249.80
2517,252.30
2518,254.80
2519,257.30
2520,259.80
2521,262.30
2522,264.80
2523,267.30
2524,269.80
2525,272.30
2526,274.80
2527,277.30
2528,279.80
2529,282.30
2530,284.80
2531,287.30
2532,289.80
2533,292.30
2534,294.80
2535,297.30
2536,299.80
2537,302.30
2538,304.80
2539,307.30
2540,309.80
2541,312.30
2542,314.80
2543,317.30
2544,319.80
2545,322.30
2546,324.80
2547,327.30
2548,329.80
2549,332.30
2550,334.80
2551,389.50
2552,366.00
2553,390.90
2554,367.40
2555,392.30
2556,368.80
2557,393.70
2558,370.20
2559,395.10
2560,371.60
2561,396.50
2562,373.00
2563,397.90
2564,374.40
2565,399.30
2566,375.80
2567,400.70
2568,377.20
2569,402.10
2570,378.60
2571,403.50
2572,380.00
2573,404.90
2574,381.40
2575,406.30
2576,382.80
2577,407.70
2578,384.20
2579,409.10
2580,385.60
2581,410.50
2582,387.00
2583,411.90
2584,388.40
2585,413.30
2586,389.80
2587,414.70
2588,391.20
2589,416.10
2590,392.60
2591,417.50
2592,394.00
2593,418.90
2594,395.40
2595,420.30
2596,396.80
2597,421.70
2598,398.20
2599,423.10
2600,399.60
2601,323.90
2602,326.90
2603,329.90
2604,332.90
2605,335.90
2606,338.90
2607,341.90
2608,344.90
2609,347.90
2610,350.90
2611,353.90
2612,356.90
2613,359.90
2614,362.90
2615,365.90
2616,368.90
2617,371.90
2618,374.90
2619,377.90
2620,380.90
2621,383.90
2622,386.90
2623,389.90
2624,392.90
2625,395.90
2626,398.90
2627,401.90
2628,404.90
2629,407.90
2630,410.90
2631,413.90
2632,416.90
2633,419.90
2634,422.90
2635,425.90
2636,428.90
2637,431.90
2638,434.90
2639,437.90
2640,440.90
2641,443.90
2642,446.90
2643,449.90
2644,452.90
2645,455.90
2646,458.90
2647,461.90
2648,464.90
2649,467.90
2650,470.90
2651,267.40
2652,244.10
2653,268.70
2654,245.40
2655,270.00
2656,246.70
2657,271.30
2658,248.00
2659,272.60
2660,249.30
2661,273.90
2662,250.60
2663,275.20
2664,251.90
2665,276.50
2666,253.20
2667,277.80
2668,254.50
2669,279.10
2670,255.80
2671,280.40
2672,257.10
2673,281.70
2674,258.40
2675,283.00
2676,259.70
2677,284.30
2678,261.00
2679,285.60
2680,262.30
2681,286.90
2682,263.60
2683,288.20
2684,264.90
2685,289.50
2686,266.20
2687,290.80
2688,267.50
2689,292.10
2690,268.80
2691,293.40
2692,270.10
2693,294.70
2694,271.40
2695,296.00
2696,272.70
2697,297.30
2698,274.00
2699,298.60
2700,275.30
2701,178.90
2702,181.50
2703,184.10
2704,186.70
2705,189.30
2706,191.90
2707,194.50
2708,197.10
2709,199.70
2710,202.30
2711,204.90
2712,207.50
2713,210.10
2714,212.70
2715,215.30
2716,217.90
2717,220.50
2718,223.10
2719,225.70
2720,228.30
2721,230.90
2722,233.50
2723,236.10
2724,238.70
2725,241.30
2726,243.90
2727,246.50
2728,249.10
2729,251.70
2730,254.30
2731,256.90
2732,259.50
2733,262.10
2734,264.70
2735,267.30
2736,269.90
2737,272.50
2738,275.10
2739,277.70
2740,280.30
2741,282.90
2742,285.50
2743,288.10
2744,290.70
2745,293.30
2746,295.90
2747,298.50
2748,301.10
2749,303.70
2750,306.30
2751,423.60
2752,400.20
2753,425.00
2754,401.60
2755,426.40
2756,403.00
2757,427.80
2758,404.40
2759,429.20
2760,405.80
2761,430.60
2762,407.20
2763,432.00
2764,408.60
2765,433.40
2766,410.00
2767,434.80
2768,411.40
2769,436.20
2770,412.80
2771,437.60
2772,414.20
2773,439.00
2774,415.60
2775,440.40
2776,417.00
2777,441.80
2778,418.40
2779,443.20
2780,419.80
2781,444.60
2782,421.20
2783,446.00
2784,422.60
2785,447.40
2786,424.00
2787,448.80
2788,425.40
2789,450.20
2790,426.80
2791,451.60
2792,428.20
2793,453.00
2794,429.60
2795,454.40
2796,431.00
2797,455.80
2798,432.40
2799,457.20
2800,433.80
2801,289.70
2802,292.80
2803,295.90
2804,299.00
2805,302.10
2806,305.20
2807,308.30
2808,311.40
2809,314.50
2810,317.60
2811,320.70
2812,323.80
2813,326.90
2814,330.00
2815,333.10
2816,336.20
2817,339.30
2818,342.40
2819,345.50
2820,348.60
2821,351.70
2822,354.80
2823,357.90
2824,361.00
2825,364.10
2826,367.20
2827,370.30
2828,373.40
2829,376.50
2830,379.60
2831,382.70
2832,385.80
2833,388.90
2834,392.00
2835,395.10
2836,398.20
2837,401.30
2838,404.40
2839,407.50
2840,410.60
2841,413.70
2842,416.80
2843,419.90
2844,423.00
2845,426.10
2846,429.20
2847,432.30
2848,435.40
2849,438.50
2850,441.60
2851,234.80
2852,211.60
2853,236.10
2854,212.90
2855,237.40
2856,214.20
2857,238.70
2858,215.50
2859,240.00
2860,216.80
2861,241.30
2862,218.10
2863,242.60
2864,219.40
2865,243.90
2866,220.70
2867,245.20
2868,222.00
2869,246.50
2870,223.30
2871,247.80
2872,224.60
2873,249.10
2874,225.90
2875,250.40
2876,227.20
2877,251.70
2878,228.50
2879,253.00
2880,229.80
2881,254.30
2882,231.10
2883,255.60
2884,232.40
2885,256.90
2886,233.70
2887,258.20
2888,235.00
2889,259.50
2890,236.30
2891,260.80
2892,237.60
2893,262.10
2894,238.90
2895,263.40
2896,240.20
2897,264.70
2898,241.50
2899,266.00
2900,242.80
2901,167.20
2902,169.70
2903,172.20
2904,174.70
2905,177.20
2906,179.70
2907,182.20
2908,184.70
2909,187.20
2910,189.70
2911,192.20
2912,194.70
2913,197.20
2914,199.70
2915,202.20
2916,204.70
2917,207.20
2918,209.70
2919,212.20
2920,214.70
2921,217.20
2922,219.70
2923,222.20
2924,224.70
2925,227.20
2926,229.70
2927,232.20
2928,234.70
2929,237.20
2930,239.70
2931,242.20
2932,244.70
2933,247.20
2934,249.70
2935,252.20
2936,254.70
2937,257.20
2938,259.70
2939,262.20
2940,264.70
2941,267.20
2942,269.70
2943,272.20
2944,274.70
2945,277.20
2946,279.70
2947,282.20
2948,284.70
2949,287.20
2950,289.70
2951,378.90
2952,355.60
2953,380.30
2954,357.00
2955,381.70
2956,358.40
2957,383.10
2958,359.80
2959,384.50
2960,361.20
2961,385.90
2962,362.60
2963,387.30
2964,364.00
2965,388.70
2966,365.40
2967,390.10
2968,366.80
2969,391.50
2970,368.20
2971,392.90
2972,369.60
2973,394.30
2974,371.00
2975,395.70
2976,372.40
2977,397.10
2978,373.80
2979,398.50
2980,375.20
2981,399.90
2982,376.60
2983,401.30
2984,378.00
2985,402.70
2986,379.40
