transaction_id,customer_id,amount,timestamp
TXN137,CUST014,245.60,2024-01-15 09:50:00
TXN138,CUST015,178.95,2024-01-20 11:30:00
TXN139,CUST016,312.70,2024-01-19 13:45:00
TXN140,CUST017,134.50,2024-01-16 15:10:00
TXN141,CUST018,267.85,2024-01-22 10:25:00
TXN142,CUST019,89.40,2024-01-17 12:40:00
TXN143,CUST019,156.75,2024-01-23 14:55:00
TXN144,CUST020,201.90,2024-01-18 09:20:00
TXN145,CUST021,387.65,2024-01-15 16:35:00
TXN146,CUST022,145.30,2024-01-21 08:50:00
TXN147,CUST023,234.80,2024-01-16 13:15:00
TXN148,CUST024,178.55,2024-01-19 15:40:00
TXN149,CUST025,298.90,2024-01-20 09:05:00
TXN150,CUST026,167.45,2024-01-22 11:50:00
